trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
29,NaN,0,NaN,2,1,2,0.25,0.25,0.2227,0.7527,0.53,12,2,3,4
30,0.41782,1,2,2,1,1,0.4,0.4,0.43782,0.68927,0.25145,2,4,4,1
31,0.80545,0,2,1,4,1,0.4,0.4,0.62216,0.43782,0.18433,18,4,4,4
32,0.43118,1,2,2,4,2,0.25,0.25,0.2227,0.7527,0.53,6,2,3,4
33,0.32288,1,2,2,2,2,0.15,0.15,0.2227,0.7527,0.53,5,2,2,4
34,0.46043,1,1,1,4,1,0.25,0.25,0.64507,0.43782,0.20725,7,4,3,4
35,0.84006,1,1,1,2,2,0.15,0.15,0.71326,0.32082,0.39244,2,3,2,4
36,1.1478,1,1,1,3,2,0.4,0.4,0.64507,0.43782,0.20725,16,4,4,4
37,0.46151,1,2,2,4,2,0.25,0.25,0.43782,0.68927,0.25145,9,4,3,1
38,0.88119,0,2,1,1,2,0.15,0.15,0.7327,0.2227,0.51,1,2,2,4
39,0.30074,1,1,1,3,2,0.15,0.15,0.68089,0.43782,0.24306,18,4,2,1
40,0.33438,1,2,2,1,2,0.25,0.25,0.32082,0.5594,0.23858,4,3,3,1
41,0.36192,1,2,2,1,2,0.15,0.15,0.2227,0.7427,0.52,19,2,2,4
42,0.85367,0,2,1,1,2,0.4,0.4,0.64507,0.43782,0.20725,17,4,4,4
43,0.35133,1,2,2,3,2,0.4,0.4,0.2227,0.7427,0.52,16,2,4,4
44,0.5231,1,2,2,4,2,0.25,0.25,0.2227,0.7427,0.52,12,2,3,4
45,0.59665,0,2,1,3,2,0.15,0.15,0.58419,0.2227,0.36149,20,2,2,1
46,0.27232,1,2,2,4,1,0.15,0.15,0.2227,0.59758,0.37488,2,2,2,1
47,0.49206,1,1,1,2,2,0.4,0.4,0.71326,0.32082,0.39244,4,3,4,4
48,0.47774,1,2,2,3,1,0.25,0.25,0.43782,0.66799,0.23017,3,4,3,4
49,0.32934,1,2,2,3,1,0.25,0.25,0.32082,0.69691,0.37609,13,3,3,4
50,0.32498,1,1,1,3,2,0.4,0.4,0.5594,0.32082,0.23858,8,3,4,1
51,0.87862,1,1,1,4,1,0.25,0.25,0.7327,0.2227,0.51,14,2,3,4
52,0.70632,1,2,2,3,1,0.25,0.25,0.32082,0.69691,0.37609,9,3,3,4
53,0.40595,1,2,2,2,2,0.15,0.15,0.32082,0.69691,0.37609,2,3,2,4
54,0.31156,0,1,2,1,2,0.15,0.15,0.32082,0.5594,0.23858,15,3,2,1
55,1.1313,1,1,1,2,1,0.25,0.25,0.66799,0.43782,0.23017,11,4,3,4
56,1.0049,0,2,1,2,1,0.25,0.25,0.68873,0.32082,0.36791,15,3,3,4
57,0.47264,1,1,1,4,2,0.15,0.15,0.66799,0.43782,0.23017,6,4,2,4
58,0.26817,0,1,2,3,2,0.15,0.15,0.43782,0.68089,0.24306,10,4,2,1
59,0.26994,1,1,1,1,2,0.25,0.25,0.57265,0.32082,0.25183,11,3,3,1
60,0.32159,1,1,1,4,1,0.4,0.4,0.59758,0.2227,0.37488,14,2,4,1
61,0.18921,1,2,2,1,2,0.4,0.4,0.2227,0.59758,0.37488,7,2,4,1
62,0.29482,1,1,1,3,2,0.4,0.4,0.68927,0.43782,0.25145,5,4,4,1
63,0.73856,1,1,1,3,2,0.25,0.25,0.64507,0.43782,0.20725,11,4,3,4
64,0.31617,1,1,1,3,2,0.15,NaN,0.56218,NaN,0.25145,19,4,3,1
65,0.40787,1,2,2,2,2,0.4,0.4,0.5594,0.32082,0.25183,20,3,2,1
66,0.31555,1,2,2,2,1,0.1,NaN,0.32082,NaN,0.25145,1,4,4,1
67,0.48515,1,2,2,4,1,0.4,NaN,0.32082,NaN,0.25183,14,3,2,1
68,0.9528,0,2,1,1,2,0.4,NaN,0.14805,NaN,0.37609,19,3,2,4
69,0.58047,1,2,2,3,1,0.15,0.15,0.59924,0.43782,0.20725,8,4,2,4
70,0.30216,1,2,2,2,1,0.4,0.4,0.2227,0.7527,0.23858,4,3,4,1
71,0.87383,1,1,1,4,1,0.4,0.4,0.68056,0.32082,0.38426,16,3,4,4
72,0.3254,1,2,2,3,1,0.4,NaN,0.32082,NaN,0.36149,17,2,4,1
