trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
43,0.80443,0,2,1,4,2,0.15,0.15,0.42405,0.14805,0.276,5,2,2,4
44,0.47003,0,1,2,4,1,0.4,0.4,0.26894,0.26994,0.001,18,3,4,1
45,0.25773,1,1,1,1,2,0.25,0.25,0.57532,0.43782,0.1375,16,4,3,1
46,0.28533,1,1,1,1,1,0.15,0.15,0.57532,0.43782,0.1375,6,4,2,1
47,0.47901,0,2,1,3,1,0.15,0.15,0.62216,0.43782,0.18433,17,4,2,4
48,1.0026,0,1,2,1,2,0.25,0.25,0.43782,0.64507,0.20725,2,4,3,4
49,0.33236,1,2,2,4,1,0.4,0.4,0.14805,0.30946,0.16142,16,2,4,1
50,0.83992,0,2,1,2,2,0.4,0.4,0.46988,0.14805,0.32183,3,2,4,4
51,0.49973,1,1,1,4,1,0.25,0.25,0.4928,0.14805,0.34475,7,2,3,4
52,0.34131,1,1,1,4,2,0.25,0.25,0.30946,0.14805,0.16142,12,2,3,1
53,0.33696,1,1,1,3,1,0.15,0.15,0.30946,0.14805,0.16142,2,2,2,1
54,0.34862,1,1,1,3,2,0.15,0.15,0.55241,0.43782,0.11458,20,4,2,1
55,0.77394,1,2,2,4,1,0.25,0.25,0.26894,0.42936,0.16042,12,3,3,4
56,0.32966,1,2,2,3,2,0.4,0.4,0.43782,0.66799,0.23017,3,4,4,4
57,0.56553,1,2,2,3,1,0.4,0.4,0.43782,0.66799,0.23017,15,4,4,4
58,0.46327,1,1,1,2,2,0.25,0.25,0.42936,0.26894,0.16042,11,3,3,4
59,0.4029,1,2,2,3,1,0.15,0.15,0.26894,0.31577,0.046833,2,3,2,1
60,0.23657,1,2,2,3,1,0.25,0.25,0.26894,0.31577,0.046833,17,3,3,1
61,0.33613,1,2,2,1,1,0.4,0.4,0.14805,0.28655,0.1385,7,2,4,1
62,0.24392,1,2,2,3,1,0.25,0.25,0.14805,0.28655,0.1385,15,2,3,1
63,0.29353,1,2,2,3,2,0.4,0.4,0.14805,0.28655,0.1385,4,2,4,1
64,0.34518,1,2,2,2,2,0.15,NaN,0.26894,NaN,0.23017,3,4,3,4
65,0.35684,1,1,1,2,1,0.6,NaN,0.075858,NaN,0.11558,16,2,3,1
66,0.21439,0,1,2,3,1,0.25,NaN,0.14805,NaN,0.046833,15,3,3,1
67,0.78612,0,2,1,3,2,0.15,0.15,0.26894,0.31477,0.20725,8,4,4,4
68,0.54976,1,1,1,2,2,0.1,NaN,0.62246,NaN,0.34475,9,2,3,4
69,0.24749,1,2,2,2,1,0.15,NaN,0.075858,NaN,0.11458,2,4,3,1
70,0.37913,1,1,1,3,2,0.15,NaN,0.075858,NaN,0.16042,14,3,4,4
71,1.1569,0,2,1,2,1,0.4,0.4,0.14805,0.56155,0.23017,16,4,2,4
72,0.88042,1,1,1,3,2,0.25,NaN,0.26894,NaN,0.25308,8,4,2,4
