trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
29,0.34238,1,1,1,2,2,0.25,0.25,0.71282,0.43782,0.275,4,4,3,1
30,0.67207,0,1,2,3,1,0.15,0.15,0.2227,0.4977,0.275,9,2,2,1
31,0.65175,1,2,2,3,2,0.15,0.15,0.2227,0.58937,0.36667,7,2,2,1
32,0.39741,1,2,2,2,2,0.25,0.25,0.43782,0.89616,0.45833,9,4,3,4
33,0.87306,0,2,1,1,2,0.25,0.25,0.89616,0.43782,0.45833,5,4,3,4
34,0.38072,1,2,2,3,1,0.15,0.15,0.43782,0.62116,0.18333,19,4,2,1
35,0.39835,1,2,2,2,2,0.25,0.25,0.43782,0.62116,0.18333,20,4,3,1
36,0.41801,1,2,2,4,1,0.4,0.4,0.32082,0.59582,0.275,6,3,4,1
37,0.26969,0,2,1,1,2,0.15,0.15,0.59582,0.32082,0.275,3,3,2,1
38,0.47926,1,2,2,4,2,0.4,0.4,0.43782,0.94199,0.50417,19,4,4,4
39,0.31494,1,1,1,3,2,0.25,0.25,0.58937,0.2227,0.36667,6,2,3,1
40,0.47661,0,2,1,4,1,0.4,0.4,0.94199,0.43782,0.50417,15,4,4,4
41,0.63233,0,2,1,4,1,0.15,0.15,0.72687,0.2227,0.50417,5,2,2,4
42,0.33191,1,2,2,2,1,0.25,0.25,0.2227,0.58937,0.36667,5,2,3,1
43,0.42953,1,1,1,4,2,0.15,0.15,0.7727,0.2227,0.55,10,2,2,4
44,0.32927,1,2,2,4,2,0.25,0.25,0.2227,0.7727,0.55,6,2,3,4
45,0.27694,1,1,1,4,2,0.25,0.25,0.64165,0.32082,0.32083,4,3,3,1
46,0.79861,1,1,1,1,2,0.25,0.25,0.59582,0.32082,0.275,11,3,3,4
47,0.49026,1,1,1,4,2,0.4,0.4,0.62116,0.43782,0.18333,19,4,4,1
48,0.76597,1,2,2,2,1,0.15,0.15,0.43782,0.52949,0.091667,14,4,2,1
49,0.39951,1,1,1,3,1,0.25,0.25,0.7727,0.2227,0.55,18,2,3,4
50,0.83521,1,2,2,4,2,0.15,0.15,0.2227,0.72687,0.50417,18,2,2,4
51,0.3648,0,2,1,1,2,0.25,0.25,0.64165,0.32082,0.32083,1,3,3,1
52,0.36847,1,2,2,3,2,0.25,0.25,0.2227,0.72687,0.50417,11,2,3,4
53,0.95618,0,1,2,3,1,0.25,0.25,0.32082,0.59582,0.275,6,3,3,4
54,0.35784,0,2,1,2,2,0.15,0.15,0.52949,0.43782,0.091667,11,4,2,1
55,0.28146,1,2,2,1,2,0.25,0.25,0.2227,0.54353,0.32083,18,2,3,1
56,0.86073,1,2,2,3,1,0.15,0.15,0.32082,0.68749,0.36667,18,3,2,4
57,0.4388,1,1,1,2,1,0.4,0.4,0.68749,0.32082,0.36667,18,3,4,4
58,0.42647,0,2,1,1,1,0.15,0.15,0.54353,0.2227,0.32083,18,2,2,1
59,1.0781,1,1,1,1,1,0.25,0.25,0.98782,0.43782,0.55,9,4,3,4
60,0.3518,1,2,2,2,1,0.15,0.15,0.2227,0.58937,0.36667,3,2,2,1
61,0.73143,1,2,2,3,2,0.25,0.25,0.43782,0.98782,0.55,8,4,3,4
62,0.75712,1,1,1,1,2,0.4,0.4,0.62116,0.43782,0.18333,12,4,4,1
63,1.0087,1,2,2,2,1,0.25,0.25,0.2227,0.72687,0.50417,20,2,3,4
64,0.31636,1,2,2,4,2,0.1,NaN,0.14805,NaN,0.36667,18,3,3,1
65,0.41405,1,2,2,3,2,0.25,0.25,0.2227,0.58937,0.45833,18,2,4,4
66,0.33776,1,1,1,2,2,0.6,NaN,0.14805,NaN,0.36667,10,3,3,1
67,0.3254,1,2,2,4,1,0.15,NaN,0.2227,NaN,0.36667,11,2,4,1
68,0.37497,1,2,2,1,2,0.15,NaN,0.2227,NaN,0.18333,4,4,3,1
69,0.32263,0,2,1,2,1,0.25,0.25,0.43782,0.80449,0.36667,1,3,2,1
70,0.46234,1,2,2,1,2,0.4,0.4,0.32082,0.59582,0.36667,11,3,2,4
71,0.42401,1,1,1,4,1,0.15,NaN,0.2227,NaN,0.275,13,3,4,4
72,1.0757,0,2,1,2,2,0.4,NaN,0.32082,NaN,0.55,10,4,2,4
