trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
25,0.46574,1,1,1,4,1,0.63017,0.4,0.32082,0.32082,0.23017,8,4,3,4
26,0.29131,1,1,1,3,2,0.58433,0.4,0.2227,0.2227,0.18433,1,4,2,4
27,0.33492,0,1,2,3,1,0.15,0.151,0.32082,0.32082,0.001,4,2,3,1
28,0.20257,1,2,2,3,2,0.25,0.31975,0.43782,0.43782,0.06975,16,3,4,1
29,1.0362,1,2,2,1,2,0.15,0.21975,0.32082,0.32082,0.06975,13,2,3,4
30,0.27988,1,1,1,1,1,0.17392,0.15,0.32082,0.32082,0.023917,11,2,3,1
31,0.37758,1,1,1,2,2,0.17392,0.15,0.43782,0.43782,0.023917,19,2,4,1
32,0.36517,1,2,2,1,1,0.25,0.36558,0.2227,0.2227,0.11558,4,3,2,4
33,0.40093,1,1,1,2,2,0.58433,0.4,0.2227,0.2227,0.18433,13,4,2,4
34,0.81854,1,2,2,3,2,0.25,0.34267,0.32082,0.32082,0.092667,15,3,3,4
35,0.23012,1,2,2,1,2,0.4,0.44683,0.43782,0.43782,0.046833,8,4,4,1
36,0.3218,1,1,1,2,2,0.58433,0.4,0.2227,0.2227,0.18433,14,4,2,4
37,0.21147,1,1,1,2,1,0.44683,0.4,0.32082,0.32082,0.046833,15,4,3,1
38,0.27916,1,2,2,1,2,0.25,0.31975,0.43782,0.43782,0.06975,4,3,4,1
39,0.32079,0,1,2,2,1,0.15,0.17392,0.2227,0.2227,0.023917,7,2,2,1
40,0.26044,1,1,1,1,2,0.31975,0.25,0.32082,0.32082,0.06975,14,3,3,1
41,0.89621,1,2,2,2,2,0.15,0.19683,0.32082,0.32082,0.046833,9,2,3,4
42,0.32171,1,1,1,2,2,0.401,0.4,0.43782,0.43782,0.001,17,4,4,1
43,0.55736,1,2,2,3,2,0.4,0.5385,0.43782,0.43782,0.1385,7,4,4,4
44,0.78514,1,2,2,1,2,0.4,0.5385,0.43782,0.43782,0.1385,7,4,4,4
45,0.81075,1,2,2,4,1,0.25,0.34267,0.32082,0.32082,0.092667,1,3,3,4
46,0.67833,0,1,2,1,2,0.4,0.5385,0.43782,0.43782,0.1385,19,4,4,4
47,NaN,0,NaN,1,1,2,0.58433,0.4,0.2227,0.2227,0.18433,16,4,2,4
48,0.32357,1,1,1,2,2,0.19683,0.15,0.2227,0.2227,0.046833,4,2,2,1
49,0.30335,0,1,2,1,2,0.4,0.401,0.2227,0.2227,0.001,14,4,2,1
50,0.81707,1,2,2,4,1,0.25,0.34267,0.2227,0.2227,0.092667,11,3,2,4
51,0.64467,1,2,2,3,2,0.15,0.19683,0.43782,0.43782,0.046833,16,2,4,4
52,0.33633,1,1,1,4,2,0.29683,0.25,0.2227,0.2227,0.046833,14,3,2,1
53,0.87398,0,2,1,4,1,0.19683,0.15,0.43782,0.43782,0.046833,3,2,4,4
54,0.29358,1,2,2,4,1,0.25,0.29683,0.43782,0.43782,0.046833,13,3,4,1
55,0.7613,1,2,2,1,1,0.15,0.21975,0.32082,0.32082,0.06975,11,2,3,4
56,0.31494,1,1,1,3,2,0.44683,0.4,0.2227,0.2227,0.046833,20,4,2,1
57,0.39057,1,1,1,2,2,0.31975,0.25,0.2227,0.2227,0.06975,13,3,2,4
58,0.53828,1,2,2,1,2,0.25,0.31975,0.32082,0.32082,0.06975,11,3,3,4
59,0.756,0,1,2,3,2,0.25,0.31975,0.43782,0.43782,0.06975,16,3,4,4
60,0.30352,1,2,2,4,1,0.4,0.44683,0.43782,0.43782,0.046833,9,4,4,1
61,0.28924,1,1,1,2,1,0.19683,0.15,0.32082,0.32082,0.046833,6,2,3,1
62,0.51688,1,2,2,2,1,0.25,0.34267,0.32082,0.32082,0.092667,1,3,3,4
63,0.28058,1,2,2,4,1,0.15,0.19683,0.43782,0.43782,0.046833,4,2,4,1
64,0.34625,1,1,1,3,2,0.6,NaN,0.2227,NaN,0.06975,16,2,3,4
65,0.94982,0,2,1,3,2,0.1,NaN,0.56218,NaN,0.06975,7,2,4,4
66,0.2816,1,1,1,3,2,0.4,NaN,0.32082,NaN,0.046833,1,3,3,1
67,0.34716,0,2,1,2,2,0.6,NaN,0.14805,NaN,0.023917,16,2,2,1
68,0.90285,1,1,1,2,2,0.15,NaN,0.2227,NaN,0.092667,13,3,4,4
69,0.38647,1,1,1,2,1,0.4,NaN,0.43782,NaN,0.092667,13,2,2,4
70,0.32414,1,2,2,4,1,0.4,NaN,0.43782,NaN,0.18433,7,4,4,4
71,0.30383,1,1,1,1,1,0.4,0.676,0.32082,0.32082,0.046833,10,2,2,1
72,0.31339,0,2,1,3,2,0.36558,0.25,0.2227,0.2227,0.046833,2,4,3,1
