trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
36,0.35961,1,2,2,1,1,0.4,0.4,0.2227,0.59758,0.37488,6,2,4,1
37,0.31528,1,2,2,1,2,0.15,0.15,0.32082,0.69691,0.37609,20,3,2,4
38,0.33286,1,2,2,2,2,0.15,0.15,0.32082,0.58591,0.26508,13,3,2,1
39,0.42459,1,2,2,1,1,0.25,0.25,0.2227,0.7327,0.51,20,2,3,4
40,0.4042,1,1,1,3,1,0.4,0.4,0.59924,0.43782,0.16142,1,4,4,4
41,0.30991,1,2,2,1,2,0.25,0.25,0.32082,0.57265,0.25183,14,3,3,1
42,1.1775,0,2,1,4,1,0.4,0.4,0.7327,0.2227,0.51,12,2,4,4
43,0.78114,0,1,2,2,1,0.15,0.15,0.2227,0.7527,0.53,12,2,2,4
44,0.31085,1,1,1,3,2,0.25,0.25,0.70603,0.43782,0.26821,17,4,3,1
45,0.28239,1,1,1,1,1,0.25,0.25,0.70603,0.43782,0.26821,8,4,3,1
46,0.30221,1,1,1,2,2,0.25,0.25,0.57265,0.32082,0.25183,15,3,3,1
47,0.33582,1,2,2,3,1,0.4,0.4,0.32082,0.57265,0.25183,2,3,4,1
48,0.45945,0,2,1,2,1,0.15,0.15,0.70603,0.43782,0.26821,5,4,2,1
49,0.51715,1,1,1,2,2,0.15,0.15,0.71441,0.43782,0.27659,7,4,2,1
50,0.30471,1,2,2,1,2,0.25,0.25,0.32082,0.69691,0.37609,5,3,3,4
51,0.26053,1,1,1,3,2,0.25,0.25,0.71441,0.43782,0.27659,16,4,3,1
52,0.33409,0,2,1,1,1,0.15,0.15,0.5594,0.32082,0.23858,5,3,2,1
53,0.32173,1,2,2,4,1,0.4,0.4,0.43782,0.71441,0.27659,11,4,4,1
54,NaN,0,NaN,1,4,2,0.15,0.15,0.7727,0.2227,0.55,11,2,2,4
55,0.89511,1,2,2,4,1,0.15,0.15,0.43782,0.59924,0.16142,9,4,2,4
56,1.0428,1,1,1,2,1,0.25,0.25,0.69691,0.32082,0.37609,8,3,3,4
57,0.24435,1,2,2,1,1,0.4,0.4,0.32082,0.57265,0.25183,13,3,4,1
58,1.0641,0,2,1,1,1,0.15,0.15,0.68056,0.32082,0.35974,5,3,2,4
59,0.39566,1,2,2,1,2,0.25,0.25,0.2227,0.7727,0.55,10,2,3,4
60,0.4453,1,2,2,1,2,0.4,0.4,0.43782,0.70603,0.26821,17,4,4,1
61,0.38496,1,1,1,3,2,0.4,0.4,0.7727,0.2227,0.55,5,2,4,4
62,0.33265,1,1,1,4,1,0.25,0.25,0.70603,0.43782,0.26821,2,4,3,1
63,0.56627,1,2,2,1,2,0.15,0.15,0.2227,0.7727,0.55,14,2,2,4
64,0.80993,0,1,2,1,2,0.15,0.15,0.32082,0.64786,0.16142,15,4,3,4
65,0.79762,1,2,2,2,1,0.6,NaN,0.56218,NaN,0.53,14,2,4,4
66,0.29525,1,1,1,3,1,0.15,0.15,0.59758,0.2227,0.36149,10,2,4,1
67,0.57891,1,1,1,1,1,0.1,NaN,0.2227,NaN,0.25183,19,3,3,1
68,0.62064,1,1,1,1,1,0.6,NaN,0.43782,NaN,0.37609,13,3,3,4
69,0.8322,1,2,2,4,1,0.4,NaN,0.2227,NaN,0.37609,10,3,4,4
70,0.67589,1,2,2,3,2,0.25,0.25,0.7527,0.2227,0.18433,17,4,3,4
71,0.55752,1,1,1,3,2,0.6,NaN,0.43782,NaN,0.25183,14,3,3,1
72,0.81719,1,2,2,4,1,0.15,NaN,0.14805,NaN,0.18433,17,4,2,4
