correct,RT,response,mainTrial,position,respond,SOA,sOnset,tGen,tImg
NaN,NaN,NaN,38,1,1,0.16373,NaN,2,74
NaN,NaN,NaN,38,1,1,0.16373,NaN,1,78
NaN,NaN,NaN,39,1,1,0.16373,NaN,1,68
NaN,NaN,NaN,39,1,1,0.16373,NaN,1,40
NaN,NaN,NaN,40,2,0,0.16373,NaN,2,47
NaN,NaN,NaN,40,2,1,0.16373,NaN,2,40
NaN,NaN,NaN,41,1,1,0.16373,NaN,1,60
NaN,NaN,NaN,41,2,1,0.16373,NaN,2,7
NaN,NaN,NaN,42,2,1,0.16373,NaN,2,37
NaN,NaN,NaN,42,2,1,0.16373,NaN,1,32
NaN,NaN,NaN,43,1,1,0.16373,NaN,2,4
NaN,NaN,NaN,43,2,1,0.16373,NaN,2,35
NaN,NaN,NaN,44,2,1,0.16373,NaN,1,9
NaN,NaN,NaN,44,1,1,0.16373,NaN,1,31
NaN,NaN,NaN,45,2,1,0.16373,NaN,1,37
NaN,NaN,NaN,45,2,0,0.16373,NaN,1,64
NaN,NaN,NaN,46,1,1,0.16373,NaN,1,1
NaN,NaN,NaN,46,2,1,0.16373,NaN,1,44
NaN,NaN,NaN,47,1,1,0.16373,NaN,2,41
NaN,NaN,NaN,47,1,1,0.16373,NaN,2,34
NaN,NaN,NaN,48,2,1,0.16373,NaN,1,38
NaN,NaN,NaN,48,1,0,0.16373,NaN,1,79
0,0.23118,1,49,2,1,0.16373,NaN,1,59
NaN,NaN,NaN,49,1,0,0.16373,NaN,1,23
NaN,NaN,NaN,50,1,1,0.16373,NaN,2,65
NaN,NaN,NaN,50,2,1,0.16373,NaN,1,35
NaN,NaN,NaN,51,2,1,0.16373,NaN,2,59
NaN,NaN,NaN,51,2,1,0.16373,NaN,2,7
NaN,NaN,NaN,52,2,1,0.16373,NaN,1,70
NaN,NaN,NaN,52,2,1,0.16373,NaN,1,7
NaN,NaN,NaN,53,1,0,0.16373,NaN,2,58
NaN,NaN,NaN,53,1,0,0.16373,NaN,2,26
NaN,NaN,NaN,54,2,1,0.16373,NaN,1,11
NaN,NaN,NaN,54,1,1,0.16373,NaN,2,36
NaN,NaN,NaN,55,2,1,0.16373,NaN,2,30
NaN,NaN,NaN,55,2,1,0.16373,NaN,2,12
NaN,NaN,NaN,56,2,1,0.16373,NaN,2,63
NaN,NaN,NaN,56,1,1,0.16373,NaN,2,62
NaN,NaN,NaN,57,2,0,0.16373,NaN,1,23
NaN,NaN,NaN,57,1,1,0.16373,NaN,1,47
NaN,NaN,NaN,58,1,1,0.16373,NaN,1,12
NaN,NaN,NaN,58,2,1,0.16373,NaN,1,72
NaN,NaN,NaN,59,1,0,0.16373,NaN,2,50
NaN,NaN,NaN,59,2,1,0.16373,NaN,1,54
NaN,NaN,NaN,60,2,1,0.16373,NaN,1,75
NaN,NaN,NaN,60,1,0,0.16373,NaN,2,12
NaN,NaN,NaN,61,2,1,0.16373,NaN,1,63
NaN,NaN,NaN,61,2,1,0.16373,NaN,1,7
NaN,NaN,NaN,62,2,1,0.16373,NaN,2,15
NaN,NaN,NaN,62,1,1,0.16373,NaN,2,57
NaN,NaN,NaN,63,1,1,0.16373,NaN,1,10
NaN,NaN,NaN,63,1,1,0.16373,NaN,2,48
NaN,NaN,NaN,64,1,1,0.16373,NaN,2,28
NaN,NaN,NaN,64,1,1,0.16373,NaN,2,67
NaN,NaN,NaN,65,1,1,0.16373,NaN,2,72
NaN,NaN,NaN,65,1,1,0.16373,NaN,2,50
NaN,NaN,NaN,66,1,0,0.16373,NaN,2,30
NaN,NaN,NaN,66,2,0,0.16373,NaN,1,71
NaN,NaN,NaN,67,2,1,0.16373,NaN,2,54
NaN,NaN,NaN,67,1,1,0.16373,NaN,2,17
NaN,NaN,NaN,68,1,1,0.16373,NaN,2,20
NaN,NaN,NaN,68,1,1,0.16373,NaN,2,9
NaN,NaN,NaN,69,2,1,0.16373,NaN,1,59
NaN,NaN,NaN,69,2,1,0.16373,NaN,2,13
NaN,NaN,NaN,70,2,0,0.16373,NaN,1,37
NaN,NaN,NaN,70,1,1,0.16373,NaN,1,46
NaN,NaN,NaN,71,2,1,0.16373,NaN,1,52
NaN,NaN,NaN,71,2,1,0.16373,NaN,2,40
NaN,NaN,NaN,72,2,1,0.16373,NaN,2,4
NaN,NaN,NaN,72,1,0,0.16373,NaN,2,53
