correct,RT,response,mainTrial,position,respond,SOA,sOnset,tGen,tImg
1,0.8106,9,26,1,1,0.125,NaN,1,70
1,0.64749,8,26,2,1,0.11458,NaN,2,9
1,0.68225,10,27,1,0,0.11458,NaN,2,59
1,0.91113,8,27,1,1,0.11458,NaN,2,71
1,0.90993,9,28,1,1,0.10417,NaN,1,66
0,0.64068,8,28,2,1,0.10417,NaN,1,49
1,0.93961,8,29,2,1,0.11458,NaN,2,68
1,0.70444,8,29,2,1,0.11458,NaN,2,22
0,0.96133,8,30,2,1,0.11458,NaN,1,43
1,0.65205,10,30,1,0,0.125,NaN,1,20
1,0.89295,8,31,2,1,0.125,NaN,2,16
1,0.61175,10,31,1,0,0.125,NaN,1,34
1,0.71861,9,32,2,1,0.11458,NaN,1,33
1,0.70546,8,32,1,1,0.11458,NaN,2,70
1,0.77824,8,33,2,1,0.11458,NaN,2,12
1,0.80905,10,33,2,0,0.10938,NaN,2,66
NaN,NaN,NaN,34,1,0,0.10938,NaN,1,28
0,0.88686,8,34,2,1,0.10938,NaN,1,46
1,0.45365,10,35,1,0,0.11458,NaN,1,53
1,0.8443,8,35,2,1,0.11458,NaN,2,51
1,0.74313,9,36,1,1,0.11458,NaN,1,25
1,0.5901,8,36,2,1,0.10938,NaN,2,8
0,0.7388,9,37,1,1,0.10938,NaN,2,76
1,0.50767,10,37,2,0,0.11458,NaN,1,35
1,0.75445,8,38,2,1,0.11458,NaN,2,15
1,0.76342,8,38,1,1,0.11458,NaN,2,58
1,0.71229,8,39,2,1,0.10938,NaN,2,20
0,0.75495,8,39,2,1,0.10938,NaN,1,50
1,0.60182,10,40,2,0,0.11458,NaN,2,76
1,0.75671,9,40,2,1,0.11458,NaN,1,48
1,0.8555,8,41,1,1,0.11458,NaN,2,52
1,0.59825,10,41,1,0,0.10938,NaN,1,3
1,0.95532,8,42,2,1,0.10938,NaN,2,38
1,0.76202,9,42,1,1,0.10938,NaN,1,76
1,0.81872,8,43,1,1,0.10417,NaN,2,37
1,0.66769,9,43,1,1,0.10417,NaN,1,31
1,0.78045,8,44,2,1,0.10417,NaN,2,53
1,0.61532,9,44,1,1,0.098958,NaN,1,23
1,0.74405,8,45,1,1,0.098958,NaN,2,12
1,0.7246,10,45,1,0,0.098958,NaN,2,46
1,0.81975,8,46,2,1,0.09375,NaN,2,2
1,0.65461,9,46,1,1,0.09375,NaN,1,25
0,0.80142,8,47,1,1,0.09375,NaN,1,9
0,0.74416,9,47,1,1,0.098958,NaN,2,46
1,0.86498,9,48,1,1,0.10417,NaN,1,25
0,0.6293,9,48,1,1,0.10417,NaN,2,59
0,0.68876,9,49,1,1,0.10938,NaN,2,75
1,0.74746,8,49,1,1,0.11458,NaN,2,52
0,0.69253,9,50,2,1,0.11458,NaN,2,47
1,0.6553,10,50,1,0,0.11979,NaN,1,20
1,0.82203,8,51,2,1,0.11979,NaN,2,56
0,0.78882,8,51,2,1,0.11979,NaN,1,76
1,0.83521,8,52,2,1,0.125,NaN,2,10
1,0.65651,9,52,1,1,0.125,NaN,1,45
1,0.68948,9,53,2,1,0.125,NaN,1,33
0,0.87615,8,53,2,1,0.11979,NaN,1,21
1,0.66303,9,54,2,1,0.125,NaN,1,24
1,0.78783,8,54,1,1,0.125,NaN,2,51
1,0.70481,9,55,1,1,0.125,NaN,1,26
1,0.93881,8,55,2,1,0.11979,NaN,2,46
0,0.95226,9,56,1,1,0.11979,NaN,2,34
0,0.70111,8,56,2,1,0.125,NaN,1,21
1,0.67754,9,57,1,1,0.13021,NaN,1,53
1,0.91465,8,57,2,1,0.13021,NaN,2,15
1,0.87749,8,58,2,1,0.13021,NaN,2,10
0,0.62253,9,58,1,1,0.125,NaN,2,5
1,0.65721,8,59,2,1,0.13021,NaN,2,44
1,1.0961,8,59,2,1,0.13021,NaN,2,68
1,0.81897,9,60,1,1,0.13021,NaN,1,9
1,0.84979,8,60,2,1,0.125,NaN,2,47
1,0.76059,9,61,2,1,0.125,NaN,1,43
1,0.6382,10,61,2,0,0.125,NaN,2,55
0,0.76621,9,62,1,1,0.11979,NaN,2,63
1,0.57919,10,62,1,0,0.125,NaN,1,31
1,0.53803,10,63,2,0,0.125,NaN,2,30
0,0.7288,8,63,2,1,0.125,NaN,1,80
1,0.79949,9,64,1,1,0.13021,NaN,1,17
1,0.67039,8,64,2,1,0.13021,NaN,2,13
0,0.8732,8,65,2,1,0.13021,NaN,1,24
1,0.90003,8,65,1,1,0.13542,NaN,2,48
1,0.5747,9,66,2,1,0.13542,NaN,1,46
1,0.73961,9,66,2,1,0.13542,NaN,1,10
1,0.71453,8,67,1,1,0.13021,NaN,2,54
0,0.75129,8,67,2,1,0.13021,NaN,1,28
1,0.70625,8,68,1,1,0.13281,NaN,2,32
1,0.62275,9,68,2,1,0.13281,NaN,1,35
1,0.71584,8,69,2,1,0.13281,NaN,2,74
1,0.64266,10,69,2,0,0.13021,NaN,1,70
1,0.76143,8,70,2,1,0.13021,NaN,2,24
1,0.73785,8,70,2,1,0.13021,NaN,2,73
1,0.86115,9,71,1,1,0.1276,NaN,1,52
1,0.712,10,71,2,0,0.1276,NaN,2,19
1,0.71073,8,72,2,1,0.1276,NaN,2,70
NaN,NaN,NaN,72,2,0,0.125,NaN,2,55
