trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
27,NaN,0,NaN,2,4,1,0.25,0.34267,0.43782,0.43782,0.092667,19,3,4,4
28,NaN,0,NaN,1,3,2,0.34267,0.25,0.26894,0.26894,0.092667,1,3,3,1
29,NaN,0,NaN,2,3,1,0.25,0.34267,0.14805,0.14805,0.092667,19,3,2,4
30,NaN,0,NaN,1,1,2,0.34267,0.25,0.26894,0.26894,0.092667,18,3,3,1
31,NaN,0,NaN,2,1,1,0.4,0.5385,0.43782,0.43782,0.1385,1,4,4,1
32,NaN,0,NaN,1,1,2,0.44683,0.4,0.43782,0.43782,0.046833,12,4,4,4
33,NaN,0,NaN,1,4,2,0.5385,0.4,0.14805,0.14805,0.1385,11,4,2,1
34,NaN,0,NaN,2,2,2,0.15,0.24267,0.26894,0.26894,0.092667,13,2,3,1
35,NaN,0,NaN,2,3,1,0.15,0.24267,0.14805,0.14805,0.092667,10,2,2,1
36,NaN,0,NaN,2,3,1,0.4,0.44683,0.14805,0.14805,0.046833,7,4,2,4
37,NaN,0,NaN,1,4,2,0.33433,0.15,0.43782,0.43782,0.18433,1,2,4,4
38,NaN,0,NaN,1,1,1,0.5385,0.4,0.26894,0.26894,0.1385,10,4,3,1
39,NaN,0,NaN,1,3,2,0.24267,0.15,0.43782,0.43782,0.092667,6,2,4,1
40,NaN,0,NaN,1,4,2,0.34267,0.25,0.26894,0.26894,0.092667,16,3,3,1
41,NaN,0,NaN,2,3,1,0.4,0.44683,0.14805,0.14805,0.046833,3,4,2,4
42,NaN,0,NaN,1,3,2,0.24267,0.15,0.14805,0.14805,0.092667,16,2,2,1
43,NaN,0,NaN,2,3,1,0.25,0.34267,0.43782,0.43782,0.092667,19,3,4,1
44,NaN,0,NaN,2,2,1,0.25,0.34267,0.43782,0.43782,0.092667,18,3,4,4
45,NaN,0,NaN,2,2,2,0.15,0.33433,0.26894,0.26894,0.18433,11,2,3,4
46,NaN,0,NaN,1,4,2,0.33433,0.15,0.43782,0.43782,0.18433,10,2,4,4
47,NaN,0,NaN,2,2,1,0.25,0.34267,0.43782,0.43782,0.092667,5,3,4,1
48,NaN,0,NaN,1,2,1,0.34267,0.25,0.43782,0.43782,0.092667,7,3,4,4
49,NaN,0,NaN,2,4,2,0.4,0.44683,0.26894,0.26894,0.046833,15,4,3,4
50,NaN,0,NaN,1,4,2,0.34267,0.25,0.14805,0.14805,0.092667,17,3,2,1
51,NaN,0,NaN,2,3,2,0.15,0.33433,0.14805,0.14805,0.18433,2,2,2,4
52,NaN,0,NaN,2,4,2,0.15,0.24267,0.26894,0.26894,0.092667,1,2,3,1
53,NaN,0,NaN,2,1,2,0.4,0.44683,0.14805,0.14805,0.046833,11,4,2,4
54,NaN,0,NaN,1,4,1,0.24267,0.15,0.43782,0.43782,0.092667,11,2,4,1
55,NaN,0,NaN,1,1,1,0.44683,0.4,0.43782,0.43782,0.046833,5,4,4,4
56,NaN,0,NaN,1,4,2,0.5385,0.4,0.14805,0.14805,0.1385,14,4,2,1
57,NaN,0,NaN,1,3,1,0.34267,0.25,0.14805,0.14805,0.092667,20,3,2,1
58,NaN,0,NaN,2,3,2,0.15,0.33433,0.26894,0.26894,0.18433,13,2,3,4
59,NaN,0,NaN,1,2,2,0.5385,0.4,0.26894,0.26894,0.1385,15,4,3,1
60,NaN,0,NaN,2,2,1,0.15,0.33433,0.43782,0.43782,0.18433,7,2,4,4
61,NaN,0,NaN,2,4,2,0.25,0.34267,0.43782,0.43782,0.092667,8,3,4,1
62,NaN,0,NaN,2,3,2,0.15,0.33433,0.14805,0.14805,0.18433,2,2,2,4
63,NaN,0,NaN,2,2,2,0.15,0.24267,0.26894,0.26894,0.092667,19,2,3,1
64,NaN,0,NaN,1,4,2,0.15,NaN,0.075858,NaN,0.092667,14,2,3,1
65,NaN,0,NaN,2,3,2,0.25,NaN,0.43782,NaN,0.092667,19,3,3,4
66,NaN,0,NaN,1,2,2,0.4,NaN,0.43782,NaN,0.046833,12,4,2,4
67,NaN,0,NaN,1,4,2,0.24267,0.15,0.14805,0.14805,0.046833,4,4,3,4
68,NaN,0,NaN,2,4,1,0.4,NaN,0.14805,NaN,0.092667,19,2,4,1
69,NaN,0,NaN,1,2,2,0.4,NaN,0.43782,NaN,0.1385,13,4,4,1
70,NaN,0,NaN,1,2,1,0.6,NaN,0.62246,NaN,0.18433,10,2,2,4
71,NaN,0,NaN,2,4,2,0.24267,0.15,0.14805,0.14805,0.092667,11,3,3,4
72,NaN,0,NaN,1,3,1,0.25,NaN,0.62246,NaN,0.092667,10,3,2,4
