trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
53,0.88551,1,1,1,2,2,0.25,0.25,0.70395,0.2227,0.48125,1,2,3,4
54,0.39315,1,1,1,3,1,0.15,0.15,0.70395,0.2227,0.48125,11,2,2,4
55,0.72481,1,2,2,1,1,0.4,0.4,0.32082,0.59582,0.275,6,3,4,4
56,0.36643,0,2,1,1,2,0.15,0.15,0.64407,0.43782,0.20625,8,4,2,1
57,0.26609,1,1,1,2,1,0.25,0.25,0.68749,0.32082,0.36667,1,3,3,1
58,0.63778,1,2,2,3,1,0.25,0.25,0.43782,0.87324,0.43542,19,4,3,4
59,0.35145,1,1,1,3,1,0.25,0.25,0.66699,0.43782,0.22917,11,4,3,1
60,0.33906,1,2,2,1,1,0.25,0.25,0.43782,0.66699,0.22917,3,4,3,1
61,0.47676,1,1,1,2,1,0.15,0.15,0.66699,0.43782,0.22917,18,4,2,1
62,0.38437,1,2,2,2,2,0.25,0.25,0.32082,0.68749,0.36667,13,3,3,1
63,0.40411,1,2,2,2,1,0.4,0.4,0.2227,0.52062,0.29792,14,2,4,1
64,0.49365,1,1,1,3,1,0.4,NaN,0.2227,NaN,0.4125,14,4,3,4
65,0.6253,0,2,1,2,2,0.25,0.25,0.32082,0.64165,0.275,18,2,4,1
66,0.62103,1,1,1,4,1,0.1,NaN,0.32082,NaN,0.4125,1,4,2,4
67,0.31067,1,2,2,4,2,0.15,0.15,0.54999,0.32082,0.4125,7,4,2,4
68,0.37837,1,1,1,1,2,0.6,NaN,0.14805,NaN,0.36667,1,3,3,1
69,0.33373,1,2,2,1,1,0.15,NaN,0.14805,NaN,0.38958,1,4,3,4
70,0.39962,1,2,2,3,2,0.25,NaN,0.32082,NaN,0.20625,4,4,4,1
71,NaN,0,NaN,2,2,1,0.15,0.15,0.70395,0.2227,0.275,11,3,3,4
72,0.25305,1,2,2,3,2,0.4,NaN,0.56218,NaN,0.34375,20,3,3,1
