trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
29,0.92832,1,1,1,1,2,0.15,0.15,0.58838,0.32082,0.26756,1,3,2,4
30,0.66799,0,2,1,3,2,0.25,0.25,0.56406,0.32082,0.24324,15,3,3,4
31,0.25361,1,2,2,3,2,0.25,0.25,0.32082,0.47952,0.15869,15,3,3,1
32,0.28119,1,2,2,4,1,0.25,0.25,0.32082,0.47952,0.15869,9,3,3,1
33,0.64287,0,2,1,4,2,0.15,0.15,0.33544,0.2227,0.11274,13,2,2,1
34,0.85457,1,1,1,1,1,0.15,0.15,0.58838,0.32082,0.26756,12,3,2,4
35,0.52215,1,1,1,2,1,0.15,0.15,0.58363,0.2227,0.36093,5,2,2,4
36,0.8279,0,2,1,4,2,0.15,0.15,0.60509,0.43782,0.16727,11,4,2,4
37,0.73553,0,2,1,3,2,0.4,0.4,0.58838,0.32082,0.26756,10,3,4,4
38,0.31517,1,1,1,2,2,0.4,0.4,0.58027,0.43782,0.14245,6,4,4,1
39,0.25291,1,2,2,4,2,0.25,0.25,0.32082,0.61271,0.29189,15,3,3,4
40,0.2884,1,1,1,2,2,0.25,0.25,0.58363,0.2227,0.36093,18,2,3,4
41,0.15611,1,2,2,1,1,0.4,0.4,0.2227,0.34671,0.12401,3,2,4,1
42,0.26179,1,2,2,3,1,0.25,0.25,0.2227,0.58363,0.36093,7,2,3,4
43,0.28149,1,1,1,2,2,0.15,0.15,0.34671,0.2227,0.12401,13,2,2,1
44,0.27513,1,2,2,2,2,0.15,0.15,0.32082,0.46188,0.14106,19,3,2,1
45,0.2787,1,2,2,4,2,0.4,0.4,0.32082,0.46188,0.14106,2,3,4,1
46,0.9465,0,2,1,3,2,0.15,0.15,0.63834,0.43782,0.20052,6,4,2,4
47,0.39601,1,2,2,4,2,0.4,0.4,0.2227,0.34671,0.12401,13,2,4,1
48,0.27968,1,1,1,1,1,0.25,0.25,0.33544,0.2227,0.11274,5,2,3,1
49,0.80337,0,1,2,4,1,0.25,0.25,0.32082,0.46188,0.14106,17,3,3,1
50,0.29298,1,2,2,2,1,0.4,0.4,0.2227,0.33544,0.11274,20,2,4,1
51,0.40062,0,1,2,3,2,0.15,0.15,0.43782,0.58027,0.14245,16,4,2,1
52,0.29033,1,2,2,3,2,0.15,0.15,0.43782,0.59807,0.16025,11,4,2,1
53,0.44599,1,2,2,4,1,0.15,0.15,0.43782,0.6716,0.23377,10,4,2,4
54,0.31362,1,1,1,1,2,0.15,0.15,0.56463,0.2227,0.34193,18,2,2,4
55,0.25129,1,1,1,4,1,0.25,0.25,0.59807,0.43782,0.16025,9,4,3,1
56,0.28705,1,2,2,3,1,0.25,0.25,0.43782,0.6716,0.23377,5,4,3,4
57,0.47465,1,2,2,3,2,0.25,0.25,0.43782,0.6716,0.23377,4,4,3,4
58,0.66828,1,1,1,4,2,0.15,0.15,0.61271,0.32082,0.29189,12,3,2,4
59,0.27993,1,2,2,3,1,0.4,0.4,0.43782,0.59807,0.16025,9,4,4,1
60,0.33956,0,2,1,1,1,0.15,0.15,0.33544,0.2227,0.11274,2,2,2,1
61,0.25326,1,1,1,4,1,0.25,0.25,0.58027,0.43782,0.14245,10,4,3,1
62,0.15287,1,1,1,1,1,0.4,0.4,0.58027,0.43782,0.14245,6,4,4,1
63,0.30656,1,1,1,3,2,0.4,0.4,0.61271,0.32082,0.29189,16,3,4,4
64,0.27815,1,1,1,3,2,0.4,0.4,0.52664,0.2227,0.12401,12,2,3,1
65,0.72992,0,2,1,2,2,0.6,NaN,0.43782,NaN,0.20052,9,4,3,4
66,0.36355,1,1,1,3,2,0.4,NaN,0.2227,NaN,0.14988,14,3,2,1
67,0.44713,1,2,2,3,2,0.1,NaN,0.32082,NaN,0.14245,8,4,4,1
68,0.27486,1,2,2,2,1,0.25,NaN,0.2227,NaN,0.23377,14,4,4,4
69,0.24449,1,1,1,1,2,0.6,NaN,0.14805,NaN,0.26756,9,3,4,4
70,0.28819,1,1,1,2,2,0.15,NaN,0.2227,NaN,0.23377,19,4,4,4
71,0.26786,1,2,2,2,2,0.6,NaN,0.43782,NaN,0.13354,6,4,3,1
72,0.22147,1,2,2,4,2,0.25,0.25,0.61271,0.32082,0.13354,3,4,2,1
