correct,RT,response,sLength,mainTrial,position,respond,SOA,tGen,tImg
1,0.73965,8,0.12991,45,1,1,0.11979,2,75
1,0.84192,8,0.12936,46,1,1,0.11979,2,74
0,0.76066,8,0.12968,46,1,1,0.11458,1,67
1,0.52019,10,NaN,47,2,0,0.11979,2,60
1,0.79881,8,0.12983,47,1,1,0.11979,2,21
0,0.99367,9,0.12986,48,1,1,0.11979,2,34
1,0.63252,8,0.13988,48,1,1,0.125,2,71
1,0.66542,9,0.13997,49,1,1,0.125,1,17
1,0.69231,8,0.13992,49,2,1,0.125,2,27
1,0.50313,10,NaN,50,1,0,0.11979,1,67
0,0.65987,9,0.12994,50,1,1,0.11979,2,43
1,0.89078,9,0.14008,51,2,1,0.125,1,78
1,0.66161,9,0.13986,51,1,1,0.125,1,23
1,0.6444,8,0.14003,52,2,1,0.125,2,68
0,0.6553,8,0.13009,52,2,1,0.11979,1,72
1,0.51813,10,NaN,53,1,0,0.125,1,15
0,0.68697,8,0.14001,53,2,1,0.125,1,71
1,0.79359,8,0.13987,54,2,1,0.13021,2,32
1,0.67057,8,0.14016,54,1,1,0.13021,2,61
1,0.72944,9,0.14002,55,1,1,0.13021,1,75
1,0.53018,10,NaN,55,2,0,0.125,2,61
1,0.78508,9,0.13995,56,2,1,0.125,1,7
1,0.65982,9,0.13992,56,2,1,0.125,1,70
1,0.58873,10,NaN,57,2,0,0.11979,1,49
1,0.84945,8,0.12993,57,1,1,0.11979,2,15
1,0.70241,9,0.13001,58,1,1,0.11979,1,20
1,0.9411,8,0.13005,58,2,1,0.11458,2,2
1,0.86404,8,0.12992,59,2,1,0.11458,2,72
1,0.5369,10,NaN,59,2,0,0.11458,1,17
1,0.70371,9,0.12001,60,1,1,0.10938,1,49
1,0.59851,9,0.11996,60,1,1,0.10938,1,74
1,0.6694,8,0.12004,61,2,1,0.10938,2,25
0,0.658,9,0.11977,61,1,1,0.10417,2,47
1,0.72294,8,0.11991,62,2,1,0.10938,2,70
1,0.72715,9,0.11938,62,2,1,0.10938,1,23
1,0.67608,8,0.11931,63,1,1,0.10938,2,55
0,0.63547,8,0.11997,63,2,1,0.10417,1,30
1,0.72423,9,0.12003,64,1,1,0.10938,1,4
1,0.70303,9,0.11994,64,2,1,0.10938,1,69
0,0.78407,8,0.12003,65,2,1,0.10938,1,68
1,0.68065,9,0.1298,65,1,1,0.11458,1,40
1,0.87751,9,0.12994,66,1,1,0.11458,1,28
1,0.70837,9,0.13005,66,1,1,0.11458,1,57
1,0.8112,9,0.12071,67,2,1,0.10938,1,6
1,0.67605,8,0.11994,67,2,1,0.10938,2,26
1,0.69493,10,NaN,68,2,0,0.10938,2,63
1,0.8058,8,0.12001,68,1,1,0.10417,2,45
1,0.57453,10,NaN,69,2,0,0.10417,2,39
1,0.78134,9,0.11993,69,2,1,0.10417,1,24
1,0.67209,8,0.10976,70,1,1,0.098958,2,71
1,0.53713,10,NaN,70,1,0,0.098958,1,20
1,0.85387,8,0.10995,71,2,1,0.098958,2,53
1,0.76854,8,0.10983,71,2,1,0.09375,2,60
1,0.81355,8,0.11007,72,1,1,0.09375,2,13
NaN,NaN,NaN,NaN,72,2,0,0.09375,2,18
