trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
42,NaN,0,NaN,2,2,2,0.15,0.15,0.2227,0.35798,0.13528,4,2,2,1
43,NaN,0,NaN,1,1,1,0.15,0.15,0.35798,0.2227,0.13528,1,2,2,1
44,NaN,0,NaN,2,1,1,0.15,0.15,0.2227,0.45065,0.22795,14,2,2,4
45,NaN,0,NaN,2,4,1,0.15,0.15,0.43782,0.63734,0.19952,15,4,2,4
46,NaN,0,NaN,2,2,1,0.15,0.15,0.32082,0.42662,0.1058,10,3,2,1
47,NaN,0,NaN,2,2,1,0.15,0.15,0.32082,0.61271,0.29189,18,3,2,4
48,NaN,0,NaN,1,2,2,0.4,0.4,0.61271,0.32082,0.29189,16,3,4,4
49,NaN,0,NaN,2,1,2,0.15,0.15,0.2227,0.45065,0.22795,3,2,2,4
50,NaN,0,NaN,2,2,2,0.4,0.4,0.43782,0.63734,0.19952,4,4,4,4
51,NaN,0,NaN,1,1,1,0.4,0.4,0.42662,0.32082,0.1058,14,3,4,1
52,NaN,0,NaN,2,2,1,0.15,0.15,0.2227,0.45065,0.22795,10,2,2,4
53,NaN,0,NaN,1,1,2,0.4,0.4,0.63734,0.43782,0.19952,20,4,4,4
54,NaN,0,NaN,1,4,2,0.4,0.4,0.54466,0.43782,0.10683,7,4,4,1
55,NaN,0,NaN,1,3,2,0.4,0.4,0.45065,0.2227,0.22795,7,2,4,4
56,NaN,0,NaN,1,3,1,0.4,0.4,0.54466,0.43782,0.10683,5,4,4,1
57,NaN,0,NaN,1,3,1,0.25,0.25,0.45065,0.2227,0.22795,7,2,3,4
58,NaN,0,NaN,1,3,2,0.25,0.25,0.61271,0.32082,0.29189,8,3,3,4
59,NaN,0,NaN,2,4,1,0.25,0.25,0.43782,0.54466,0.10683,3,4,3,1
60,NaN,0,NaN,2,3,2,0.4,0.4,0.2227,0.45065,0.22795,2,2,4,4
61,NaN,0,NaN,2,2,2,0.25,0.25,0.32082,0.42662,0.1058,5,3,3,1
62,NaN,0,NaN,1,4,1,0.25,0.25,0.42662,0.32082,0.1058,20,3,3,1
63,NaN,0,NaN,1,4,1,0.4,0.4,0.45065,0.2227,0.22795,2,2,4,4
64,NaN,0,NaN,1,4,2,0.1,NaN,0.43782,NaN,0.22795,3,2,3,4
65,NaN,0,NaN,2,4,1,0.25,0.25,0.54466,0.43782,0.13528,16,2,3,1
66,NaN,0,NaN,1,4,2,0.1,NaN,0.32082,NaN,0.10683,3,4,4,1
67,NaN,0,NaN,1,3,1,0.15,0.15,0.43782,0.63734,0.13528,9,2,3,1
68,NaN,0,NaN,1,1,2,0.6,NaN,0.32082,NaN,0.10683,3,4,2,1
69,NaN,0,NaN,2,4,2,0.25,NaN,0.2227,NaN,0.19952,5,4,4,4
70,NaN,0,NaN,2,2,1,0.6,NaN,0.32082,NaN,0.10683,18,4,3,1
71,NaN,0,NaN,1,3,1,0.4,0.4,0.2227,0.35798,0.22795,19,2,4,4
72,NaN,0,NaN,1,3,1,0.4,NaN,0.2227,NaN,0.19952,17,4,3,4
