correct,RT,response,mainTrial,position,respond,SOA,sOnset,tGen,tImg
1,0.57802,10,25,1,0,0.21875,NaN,2,29
1,0.77284,8,25,2,1,0.21875,NaN,2,44
1,0.79973,8,26,2,1,0.20833,NaN,2,55
1,0.83461,9,26,2,1,0.20833,NaN,1,2
1,0.68151,10,27,2,0,0.20833,NaN,2,42
1,0.76018,9,27,2,1,0.19792,NaN,1,57
1,0.65915,9,28,1,1,0.19792,NaN,1,8
1,0.64992,10,28,2,0,0.19792,NaN,2,71
1,0.9047,9,29,2,1,0.1875,NaN,1,15
1,0.58952,9,29,1,1,0.1875,NaN,1,76
1,0.61037,9,30,1,1,0.1875,NaN,1,52
1,0.63907,10,30,1,0,0.17708,NaN,2,69
0,0.85202,9,31,2,1,0.17708,NaN,2,25
1,0.98281,8,31,2,1,0.1875,NaN,2,4
1,0.68578,8,32,2,1,0.1875,NaN,2,4
1,0.96458,9,32,2,1,0.1875,NaN,1,48
0,1.1394,10,33,2,1,0.17708,NaN,2,33
0,0.80806,8,33,2,1,0.1875,NaN,1,80
1,0.629,8,34,1,1,0.19792,NaN,2,68
1,0.60584,9,34,1,1,0.19792,NaN,1,18
1,0.60465,9,35,1,1,0.19792,NaN,1,68
1,0.81547,8,35,2,1,0.1875,NaN,2,2
1,0.75639,8,36,1,1,0.1875,NaN,2,6
1,0.65503,10,36,1,0,0.1875,NaN,1,74
1,0.60787,9,37,1,1,0.17708,NaN,1,50
0,0.83674,8,37,2,1,0.17708,NaN,1,56
1,0.50767,10,38,2,0,0.1875,NaN,1,24
1,0.73054,9,38,2,1,0.1875,NaN,1,6
1,0.79331,9,39,2,1,0.1875,NaN,1,35
1,0.79608,8,39,1,1,0.17708,NaN,2,74
1,0.69696,10,40,2,0,0.17708,NaN,2,22
1,0.74971,8,40,2,1,0.17708,NaN,2,59
1,0.87062,8,41,1,1,0.17188,NaN,2,24
1,0.8715,8,41,1,1,0.17188,NaN,2,48
1,0.96015,8,42,2,1,0.17188,NaN,2,13
1,0.93906,10,42,1,0,0.16667,NaN,1,28
1,1.0099,8,43,2,1,0.16667,NaN,2,74
1,0.53678,10,43,2,0,0.16667,NaN,1,32
1,0.80155,9,44,2,1,0.16146,NaN,1,80
0,0.8024,9,44,1,1,0.16146,NaN,2,18
1,0.74718,10,45,2,0,0.16667,NaN,1,16
1,0.74006,10,45,2,0,0.16667,NaN,1,1
0,0.7509,9,46,1,1,0.16667,NaN,2,23
1,0.58966,10,46,2,0,0.17188,NaN,1,52
1,0.80853,9,47,2,1,0.17188,NaN,1,32
1,0.63129,9,47,2,1,0.17188,NaN,1,30
1,0.71021,9,48,1,1,0.16667,NaN,1,12
0,0.61907,9,48,1,1,0.16667,NaN,2,2
0,0.69379,8,49,2,1,0.17188,NaN,1,32
0,0.63872,9,49,1,1,0.17708,NaN,2,8
1,0.6475,9,50,2,1,0.18229,NaN,1,53
1,0.60832,10,50,1,0,0.18229,NaN,2,8
1,0.80313,8,51,1,1,0.18229,NaN,2,45
1,0.67564,9,51,2,1,0.17708,NaN,1,26
1,0.6709,8,52,2,1,0.17708,NaN,2,25
1,0.67757,8,52,2,1,0.17708,NaN,2,6
1,0.70642,8,53,2,1,0.17188,NaN,2,25
1,0.65527,9,53,2,1,0.17188,NaN,1,36
1,0.7462,9,54,1,1,0.17188,NaN,1,43
1,0.67503,10,54,2,0,0.16667,NaN,1,76
1,0.78781,9,55,2,1,0.16667,NaN,1,78
1,0.83057,8,55,1,1,0.16667,NaN,2,27
1,0.62547,9,56,1,1,0.16146,NaN,1,19
1,0.57038,9,56,1,1,0.16146,NaN,1,3
0,0.71514,8,57,2,1,0.16146,NaN,1,74
1,0.65793,10,57,2,0,0.16667,NaN,1,31
0,0.72481,9,58,2,1,0.16667,NaN,2,53
1,0.80359,10,58,1,0,0.17188,NaN,1,29
0,0.73439,9,59,1,1,0.17188,NaN,2,22
1,0.7112,8,59,2,1,0.17708,NaN,2,4
1,0.88211,9,60,2,1,0.17708,NaN,1,62
1,0.85486,8,60,2,1,0.17708,NaN,2,39
1,0.65174,9,61,1,1,0.17188,NaN,1,59
1,0.63844,10,61,2,0,0.17188,NaN,1,66
1,0.51536,10,62,1,0,0.17188,NaN,1,5
1,0.80813,8,62,1,1,0.16667,NaN,2,22
0,0.5371,9,63,2,0,0.16667,NaN,2,32
1,0.78584,10,63,1,0,0.17188,NaN,2,45
1,0.7886,8,64,2,1,0.17188,NaN,2,6
1,0.62338,9,64,1,1,0.17188,NaN,1,14
1,0.5704,10,65,2,0,0.16667,NaN,2,58
1,0.78913,9,65,1,1,0.16667,NaN,1,58
1,0.75603,8,66,1,1,0.16667,NaN,2,40
1,0.80686,9,66,1,1,0.16146,NaN,1,66
1,0.62566,8,67,2,1,0.16146,NaN,2,40
1,0.58455,9,67,2,1,0.16146,NaN,1,67
1,0.70325,9,68,1,1,0.15625,NaN,1,18
1,0.69612,8,68,2,1,0.15625,NaN,2,6
0,0.81686,8,69,2,1,0.15625,NaN,1,21
1,0.68981,9,69,1,1,0.16146,NaN,1,56
1,0.81067,8,70,1,1,0.16146,NaN,2,55
1,0.82343,8,70,1,1,0.16146,NaN,2,11
1,0.64834,9,71,2,1,0.15625,NaN,1,16
1,0.68516,8,71,1,1,0.15625,NaN,2,23
1,0.56594,9,72,1,1,0.15625,NaN,1,45
NaN,NaN,NaN,72,2,0,0.15104,NaN,1,58
