correct,RT,response,mainTrial,position,respond,SOA,sOnset,tGen,tImg
NaN,NaN,NaN,29,1,1,0.16373,NaN,1,52
NaN,NaN,NaN,29,1,1,0.16373,NaN,1,56
NaN,NaN,NaN,30,1,1,0.16373,NaN,2,36
NaN,NaN,NaN,30,2,1,0.16373,NaN,2,45
NaN,NaN,NaN,31,1,1,0.16373,NaN,2,54
NaN,NaN,NaN,31,2,1,0.16373,NaN,1,65
NaN,NaN,NaN,32,1,1,0.16373,NaN,1,75
NaN,NaN,NaN,32,2,1,0.16373,NaN,2,60
NaN,NaN,NaN,33,1,1,0.16373,NaN,2,72
NaN,NaN,NaN,33,2,1,0.16373,NaN,2,10
NaN,NaN,NaN,34,2,0,0.16373,NaN,2,9
NaN,NaN,NaN,34,2,0,0.16373,NaN,2,29
NaN,NaN,NaN,35,2,1,0.16373,NaN,1,80
NaN,NaN,NaN,35,2,0,0.16373,NaN,2,15
NaN,NaN,NaN,36,2,1,0.16373,NaN,1,31
NaN,NaN,NaN,36,2,1,0.16373,NaN,1,46
NaN,NaN,NaN,37,2,1,0.16373,NaN,1,36
NaN,NaN,NaN,37,2,1,0.16373,NaN,1,25
NaN,NaN,NaN,38,1,1,0.16373,NaN,1,36
NaN,NaN,NaN,38,2,0,0.16373,NaN,2,40
NaN,NaN,NaN,39,1,1,0.16373,NaN,1,52
NaN,NaN,NaN,39,1,1,0.16373,NaN,1,59
NaN,NaN,NaN,40,1,0,0.16373,NaN,2,59
NaN,NaN,NaN,40,1,1,0.16373,NaN,1,32
NaN,NaN,NaN,41,1,1,0.16373,NaN,1,19
NaN,NaN,NaN,41,2,0,0.16373,NaN,1,6
NaN,NaN,NaN,42,1,1,0.16373,NaN,1,65
NaN,NaN,NaN,42,2,1,0.16373,NaN,2,10
NaN,NaN,NaN,43,2,1,0.16373,NaN,1,29
NaN,NaN,NaN,43,2,1,0.16373,NaN,1,79
NaN,NaN,NaN,44,1,1,0.16373,NaN,2,38
NaN,NaN,NaN,44,2,1,0.16373,NaN,1,2
NaN,NaN,NaN,45,1,1,0.16373,NaN,1,1
NaN,NaN,NaN,45,1,0,0.16373,NaN,2,54
NaN,NaN,NaN,46,2,1,0.16373,NaN,2,62
NaN,NaN,NaN,46,2,1,0.16373,NaN,1,63
NaN,NaN,NaN,47,2,1,0.16373,NaN,1,64
NaN,NaN,NaN,47,2,1,0.16373,NaN,1,41
NaN,NaN,NaN,48,1,1,0.16373,NaN,2,7
NaN,NaN,NaN,48,2,1,0.16373,NaN,1,76
NaN,NaN,NaN,49,2,1,0.16373,NaN,1,33
NaN,NaN,NaN,49,2,1,0.16373,NaN,1,37
NaN,NaN,NaN,50,1,0,0.16373,NaN,1,60
NaN,NaN,NaN,50,2,0,0.16373,NaN,2,72
NaN,NaN,NaN,51,2,1,0.16373,NaN,2,62
NaN,NaN,NaN,51,2,1,0.16373,NaN,1,42
NaN,NaN,NaN,52,1,0,0.16373,NaN,2,24
NaN,NaN,NaN,52,2,0,0.16373,NaN,1,16
NaN,NaN,NaN,53,1,1,0.16373,NaN,1,45
NaN,NaN,NaN,53,2,1,0.16373,NaN,1,67
NaN,NaN,NaN,54,2,1,0.16373,NaN,1,8
NaN,NaN,NaN,54,1,1,0.16373,NaN,2,58
NaN,NaN,NaN,55,2,1,0.16373,NaN,2,74
NaN,NaN,NaN,55,1,1,0.16373,NaN,1,56
NaN,NaN,NaN,56,1,0,0.16373,NaN,2,73
NaN,NaN,NaN,56,1,0,0.16373,NaN,2,3
NaN,NaN,NaN,57,1,0,0.16373,NaN,1,51
NaN,NaN,NaN,57,1,1,0.16373,NaN,2,53
NaN,NaN,NaN,58,2,1,0.16373,NaN,2,23
NaN,NaN,NaN,58,1,1,0.16373,NaN,2,55
NaN,NaN,NaN,59,1,1,0.16373,NaN,1,26
NaN,NaN,NaN,59,1,1,0.16373,NaN,2,10
NaN,NaN,NaN,60,2,1,0.16373,NaN,1,11
NaN,NaN,NaN,60,2,1,0.16373,NaN,2,9
NaN,NaN,NaN,61,2,1,0.16373,NaN,2,36
NaN,NaN,NaN,61,1,1,0.16373,NaN,1,62
NaN,NaN,NaN,62,1,1,0.16373,NaN,2,48
NaN,NaN,NaN,62,2,0,0.16373,NaN,2,36
NaN,NaN,NaN,63,2,0,0.16373,NaN,2,1
NaN,NaN,NaN,63,1,0,0.16373,NaN,1,47
NaN,NaN,NaN,64,1,1,0.16373,NaN,1,7
NaN,NaN,NaN,64,1,1,0.16373,NaN,2,56
NaN,NaN,NaN,65,2,1,0.16373,NaN,2,43
NaN,NaN,NaN,65,2,1,0.16373,NaN,2,72
NaN,NaN,NaN,66,2,1,0.16373,NaN,2,15
NaN,NaN,NaN,66,2,1,0.16373,NaN,2,50
NaN,NaN,NaN,67,2,1,0.16373,NaN,1,50
NaN,NaN,NaN,67,1,1,0.16373,NaN,1,16
NaN,NaN,NaN,68,2,0,0.16373,NaN,1,36
NaN,NaN,NaN,68,2,1,0.16373,NaN,1,31
NaN,NaN,NaN,69,2,1,0.16373,NaN,2,2
NaN,NaN,NaN,69,2,0,0.16373,NaN,2,60
NaN,NaN,NaN,70,2,1,0.16373,NaN,1,25
NaN,NaN,NaN,70,1,1,0.16373,NaN,1,71
NaN,NaN,NaN,71,2,1,0.16373,NaN,1,66
NaN,NaN,NaN,71,2,1,0.16373,NaN,2,3
NaN,NaN,NaN,72,1,1,0.16373,NaN,1,46
NaN,NaN,NaN,72,1,0,0.16373,NaN,2,37
