trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
48,0.38872,1,1,1,3,1,0.95,0.4,0.43782,0.43782,0.55,9,4,4,1
49,0.52046,1,2,2,4,2,0.15,0.33333,0.14805,0.14805,0.18333,9,2,2,1
50,0.40417,1,2,2,4,1,0.25,0.61667,0.14805,0.14805,0.36667,7,3,2,1
51,0.43781,0,2,1,3,1,0.61667,0.25,0.26894,0.26894,0.36667,15,3,3,1
52,0.45739,1,2,2,1,2,0.25,0.8,0.14805,0.14805,0.55,14,3,2,1
53,0.98107,1,1,1,2,2,0.8,0.25,0.43782,0.43782,0.55,10,3,4,4
54,0.82267,1,1,1,3,2,0.33333,0.15,0.26894,0.26894,0.18333,2,2,3,4
55,0.42644,1,2,2,1,2,0.4,0.95,0.14805,0.14805,0.55,16,4,2,1
56,0.74202,1,2,2,1,2,0.25,0.8,0.14805,0.14805,0.55,3,3,2,1
57,1.0797,0,2,1,3,1,0.33333,0.15,0.14805,0.14805,0.18333,19,2,2,4
58,0.4913,1,1,1,1,2,0.8,0.25,0.14805,0.14805,0.55,11,3,2,1
59,NaN,0,NaN,1,2,1,0.51667,0.15,0.43782,0.43782,0.36667,2,2,4,4
60,0.51262,1,2,2,2,2,0.15,0.151,0.26894,0.26894,0.001,6,2,3,1
61,0.3803,1,2,2,3,2,0.15,0.151,0.43782,0.43782,0.001,19,2,4,1
62,0.98192,0,1,2,2,1,0.25,0.70833,0.26894,0.26894,0.45833,4,3,3,4
63,0.32961,1,1,1,2,2,0.95,0.4,0.26894,0.26894,0.55,17,4,3,1
64,0.44533,1,2,2,1,1,0.8,0.25,0.43782,0.43782,0.45833,9,4,4,1
65,1.1269,0,1,2,4,2,0.25,NaN,0.14805,NaN,0.55,9,3,2,4
66,0.41047,1,2,2,4,2,0.15,NaN,0.43782,NaN,0.55,5,4,4,4
67,0.36626,1,2,2,4,2,0.4,NaN,0.26894,NaN,0.45833,10,3,3,1
68,0.96795,0,2,1,1,1,0.1,NaN,0.075858,NaN,0.36667,12,2,2,4
69,0.40351,1,2,2,2,2,0.1,NaN,0.43782,NaN,0.001,16,2,4,1
70,0.46127,1,1,1,4,1,0.1,NaN,0.26894,NaN,0.45833,7,3,4,1
71,0.36892,1,2,2,3,2,0.25,NaN,0.14805,NaN,0.55,3,4,2,4
72,0.94859,0,1,2,1,2,0.1,NaN,0.62246,NaN,0.45833,9,2,3,4
