trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
41,NaN,0,NaN,1,2,1,0.24165,0.15,0.2227,0.2227,0.091652,12,2,2,4
42,NaN,0,NaN,1,2,2,0.46968,0.4,0.43782,0.43782,0.069683,3,4,4,1
43,NaN,0,NaN,2,1,2,0.4,0.46968,0.2227,0.2227,0.069683,1,4,2,1
44,NaN,0,NaN,1,3,1,0.33103,0.25,0.2227,0.2227,0.081029,18,3,2,4
45,NaN,0,NaN,1,3,2,0.24165,0.15,0.43782,0.43782,0.091652,2,2,4,4
46,NaN,0,NaN,1,3,2,0.18161,0.15,0.43782,0.43782,0.031612,12,2,4,1
47,NaN,0,NaN,2,4,2,0.4,0.54104,0.43782,0.43782,0.14104,1,4,4,4
48,NaN,0,NaN,2,4,2,0.25,0.33103,0.43782,0.43782,0.081029,14,3,4,4
49,NaN,0,NaN,1,4,2,0.33103,0.25,0.43782,0.43782,0.081029,14,3,4,4
50,NaN,0,NaN,1,4,1,0.29319,0.25,0.32082,0.32082,0.043192,6,3,3,1
51,NaN,0,NaN,2,4,2,0.4,0.46968,0.43782,0.43782,0.069683,20,4,4,1
52,NaN,0,NaN,2,3,2,0.15,0.18161,0.2227,0.2227,0.031612,13,2,2,1
53,NaN,0,NaN,2,4,2,0.25,0.33103,0.43782,0.43782,0.081029,16,3,4,4
54,NaN,0,NaN,2,4,2,0.4,0.46968,0.43782,0.43782,0.069683,19,4,4,1
55,NaN,0,NaN,2,3,1,0.4,0.54104,0.32082,0.32082,0.14104,18,4,3,4
56,NaN,0,NaN,1,4,1,0.18161,0.15,0.32082,0.32082,0.031612,4,2,3,1
57,NaN,0,NaN,1,4,2,0.33103,0.25,0.2227,0.2227,0.081029,12,3,2,4
58,NaN,0,NaN,1,2,2,0.29319,0.25,0.32082,0.32082,0.043192,13,3,3,1
59,NaN,0,NaN,1,3,1,0.54104,0.4,0.2227,0.2227,0.14104,19,4,2,4
60,NaN,0,NaN,1,4,1,0.54104,0.4,0.43782,0.43782,0.14104,11,4,4,4
61,NaN,0,NaN,2,3,1,0.25,0.33103,0.32082,0.32082,0.081029,19,3,3,4
62,NaN,0,NaN,2,1,1,0.25,0.29319,0.2227,0.2227,0.043192,12,3,2,1
63,NaN,0,NaN,2,4,1,0.4,0.54104,0.32082,0.32082,0.14104,8,4,3,4
64,NaN,0,NaN,2,4,1,0.1,NaN,0.14805,NaN,0.031612,17,2,3,1
65,NaN,0,NaN,1,4,1,0.29319,0.25,0.43782,0.43782,0.043192,2,3,3,1
66,NaN,0,NaN,1,2,2,0.4,NaN,0.43782,NaN,0.081029,5,3,3,4
67,NaN,0,NaN,1,1,2,0.33103,0.25,0.2227,0.2227,0.043192,11,3,4,1
68,NaN,0,NaN,1,4,2,0.15,0.18161,0.43782,0.43782,0.14104,11,4,2,4
69,NaN,0,NaN,1,2,1,0.15,NaN,0.56218,NaN,0.031612,6,2,3,1
70,NaN,0,NaN,1,1,1,0.6,NaN,0.2227,NaN,0.14104,2,4,3,4
71,NaN,0,NaN,2,1,1,0.29319,0.25,0.43782,0.43782,0.081029,3,3,3,4
72,NaN,0,NaN,1,4,1,0.54104,0.4,0.43782,0.43782,0.031612,8,2,2,1
