trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
43,0.26977,1,2,2,4,1,0.4,0.4871,0.43782,0.43782,0.087103,11,4,4,1
44,0.39352,1,2,2,3,2,0.25,0.29319,0.43782,0.43782,0.043192,9,3,4,1
45,0.27706,1,2,2,4,2,0.25,0.29319,0.2227,0.2227,0.043192,9,3,2,1
46,0.31083,1,1,1,2,1,0.29319,0.25,0.43782,0.43782,0.043192,8,3,4,1
47,0.40241,1,1,1,2,1,0.48228,0.4,0.43782,0.43782,0.082275,17,4,4,4
48,0.27818,1,1,1,1,2,0.18425,0.15,0.43782,0.43782,0.034246,8,2,4,1
49,0.26369,1,2,2,4,2,0.15,0.18425,0.2227,0.2227,0.034246,16,2,2,1
50,0.72345,1,2,2,2,1,0.15,0.24165,0.32082,0.32082,0.091652,19,2,3,4
51,0.24501,1,2,2,2,1,0.4,0.4871,0.2227,0.2227,0.087103,3,4,2,1
52,0.28074,1,1,1,3,1,0.4871,0.4,0.43782,0.43782,0.087103,11,4,4,1
53,0.25224,0,2,1,3,2,0.18425,0.15,0.32082,0.32082,0.034246,4,2,3,1
54,0.33395,1,2,2,2,1,0.25,0.35129,0.32082,0.32082,0.10129,5,3,3,4
55,0.3297,1,1,1,2,1,0.48228,0.4,0.2227,0.2227,0.082275,4,4,2,4
56,0.84537,1,1,1,3,2,0.35129,0.25,0.32082,0.32082,0.10129,3,3,3,4
57,0.23905,1,2,2,1,2,0.4,0.4813,0.32082,0.32082,0.081296,1,4,3,1
58,0.29056,0,1,2,3,1,0.25,0.28959,0.43782,0.43782,0.039593,19,3,4,1
59,0.25428,1,1,1,3,1,0.4813,0.4,0.2227,0.2227,0.081296,2,4,2,1
60,0.26389,1,2,2,2,2,0.25,0.29319,0.2227,0.2227,0.043192,11,3,2,1
61,0.38761,1,2,2,1,1,0.15,0.23401,0.43782,0.43782,0.084014,12,2,4,4
62,0.2773,1,1,1,2,2,0.34453,0.25,0.43782,0.43782,0.094533,4,3,4,4
63,0.24091,1,2,2,4,1,0.15,0.18688,0.43782,0.43782,0.036881,14,2,4,1
64,0.29252,0,2,1,2,1,0.25,0.29319,0.2227,0.2227,0.043192,14,3,3,1
65,0.24616,1,2,2,1,2,0.4,NaN,0.14805,NaN,0.036881,9,2,4,1
66,0.28193,0,2,1,3,1,0.15,NaN,0.32082,NaN,0.036881,7,2,2,1
67,1.1175,1,1,1,1,1,0.1,NaN,0.43782,NaN,0.070522,5,4,3,4
68,0.24718,0,2,1,4,1,0.25,NaN,0.14805,NaN,0.039515,17,2,3,1
69,0.26684,1,2,2,2,1,0.4,NaN,0.32082,NaN,0.084014,8,2,3,4
70,0.64451,1,2,2,1,2,0.15,NaN,0.56218,NaN,0.084014,10,2,4,4
71,0.26416,0,1,2,3,2,0.15,NaN,0.43782,NaN,0.042149,12,2,2,1
72,0.9239,0,2,1,2,1,0.4,NaN,0.14805,NaN,0.070522,18,4,2,4
