trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
33,0.72011,1,1,1,2,2,0.66006,0.4,0.43782,0.43782,0.26006,5,4,4,1
34,0.3478,1,2,2,3,2,0.4,0.66006,0.32082,0.32082,0.26006,18,4,3,1
35,0.8455,0,1,2,3,1,0.15,0.25433,0.2227,0.2227,0.10433,20,2,2,1
36,0.5532,1,2,2,3,2,0.25,0.8,0.2227,0.2227,0.55,19,3,2,4
37,0.35679,1,2,2,2,1,0.25,0.5578,0.43782,0.43782,0.3078,14,3,4,1
38,0.42248,1,2,2,3,2,0.15,0.27172,0.43782,0.43782,0.12172,8,2,4,1
39,0.71408,1,1,1,1,2,0.59579,0.15,0.43782,0.43782,0.44579,2,2,4,4
40,0.65378,0,1,2,1,1,0.15,0.27172,0.32082,0.32082,0.12172,1,2,3,1
41,0.27934,1,1,1,2,1,0.5578,0.25,0.43782,0.43782,0.3078,17,3,4,1
42,0.37109,1,1,1,3,1,0.75438,0.25,0.43782,0.43782,0.50438,12,3,4,4
43,0.49292,1,1,1,1,1,0.83569,0.4,0.43782,0.43782,0.43569,19,4,4,4
44,0.60039,1,2,2,4,2,0.15,0.28911,0.43782,0.43782,0.13911,10,2,4,1
45,0.41208,1,2,2,3,1,0.4,0.79938,0.32082,0.32082,0.39938,3,4,3,4
46,0.44568,1,1,1,1,1,0.75438,0.25,0.2227,0.2227,0.50438,18,3,2,4
47,0.43332,1,2,2,4,1,0.4,0.65043,0.2227,0.2227,0.25043,17,4,2,1
48,0.40501,1,2,2,4,1,0.25,0.5578,0.43782,0.43782,0.3078,13,3,4,1
49,0.44664,1,2,2,2,2,0.4,0.79938,0.2227,0.2227,0.39938,1,4,2,4
50,0.39435,1,1,1,1,1,0.75438,0.25,0.2227,0.2227,0.50438,3,3,2,4
51,0.33394,1,2,2,1,2,0.15,0.28911,0.32082,0.32082,0.13911,5,2,3,1
52,0.36764,1,2,2,4,1,0.25,0.5407,0.2227,0.2227,0.2907,12,3,2,1
53,0.47523,1,1,1,3,1,0.79938,0.4,0.32082,0.32082,0.39938,12,4,3,4
54,0.29287,1,1,1,1,1,0.5407,0.25,0.32082,0.32082,0.2907,12,3,3,1
55,0.49653,1,2,2,3,2,0.15,0.28911,0.32082,0.32082,0.13911,17,2,3,1
56,0.65222,0,2,1,3,2,0.70877,0.25,0.32082,0.32082,0.45877,6,3,3,4
57,1.0219,1,2,2,1,1,0.15,0.56395,0.43782,0.43782,0.41395,11,2,4,4
58,0.91354,0,2,1,4,1,0.56395,0.15,0.32082,0.32082,0.41395,6,2,3,4
59,0.3652,1,2,2,3,1,0.25,0.5407,0.32082,0.32082,0.2907,7,3,3,1
60,0.4308,1,2,2,3,1,0.25,0.75438,0.32082,0.32082,0.50438,18,3,3,4
61,0.72245,1,2,2,4,1,0.4,0.65043,0.43782,0.43782,0.25043,18,4,4,1
62,0.27819,0,1,2,4,2,0.15,0.27172,0.2227,0.2227,0.12172,4,2,2,1
63,0.39983,1,2,2,3,1,0.4,0.65043,0.2227,0.2227,0.25043,8,4,2,1
64,0.46748,1,2,2,3,2,0.25,NaN,0.32082,NaN,0.50438,16,3,3,4
65,0.3332,1,1,1,2,2,0.1,NaN,0.2227,NaN,0.13911,11,2,2,1
66,0.31283,1,1,1,3,2,0.6,NaN,0.14805,NaN,0.13911,14,2,2,1
67,0.94048,0,2,1,2,2,0.15,NaN,0.2227,NaN,0.44579,5,2,4,4
68,0.42206,1,2,2,1,1,0.1,NaN,0.14805,NaN,0.2736,19,3,2,1
69,0.29777,1,1,1,3,1,0.6,NaN,0.32082,NaN,0.2736,13,3,3,1
70,0.90133,0,2,1,1,2,0.4,NaN,0.56218,NaN,0.36307,5,4,2,4
71,0.77509,1,2,2,2,1,0.4,NaN,0.14805,NaN,0.39938,14,4,4,4
72,0.57079,1,2,2,4,2,0.79741,0.25,0.2227,0.2227,0.13911,5,2,3,1
