trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
31,0.41444,1,1,1,3,2,0.25,0.25,0.46988,0.14805,0.32183,3,2,3,4
32,0.50608,1,2,2,3,1,0.4,0.4,0.43782,0.69091,0.25308,8,4,4,4
33,0.26981,1,2,2,3,2,0.25,0.25,0.26894,0.38452,0.11558,3,3,3,1
34,0.32747,1,2,2,2,1,0.25,0.25,0.26894,0.36161,0.092667,1,3,3,1
35,0.40319,1,2,2,2,1,0.25,0.25,0.14805,0.46988,0.32183,11,2,3,4
36,0.85275,1,1,1,1,1,0.15,0.15,0.40644,0.26894,0.1375,10,3,2,4
37,0.39235,1,2,2,2,1,0.25,0.25,0.43782,0.69091,0.25308,4,4,3,4
38,0.41203,1,2,2,3,2,0.4,0.4,0.14805,0.44696,0.29892,20,2,4,4
39,0.35773,1,1,1,4,2,0.25,0.25,0.36161,0.26894,0.092667,18,3,3,1
40,0.28934,1,1,1,2,1,0.15,0.15,0.30946,0.14805,0.16142,2,2,2,1
41,0.31698,1,2,2,1,1,0.25,0.25,0.43782,0.69091,0.25308,10,4,3,4
42,0.2783,1,1,1,1,2,0.4,0.4,0.36161,0.26894,0.092667,11,3,4,1
43,0.76236,0,2,1,4,1,0.25,0.25,0.40644,0.26894,0.1375,20,3,3,4
44,0.41394,1,2,2,2,1,0.4,0.4,0.14805,0.44696,0.29892,16,2,4,4
45,0.34372,1,2,2,1,1,0.25,0.25,0.14805,0.28655,0.1385,3,2,3,1
46,0.30737,1,2,2,2,2,0.25,0.25,0.14805,0.44696,0.29892,20,2,3,4
47,0.41294,1,2,2,4,1,0.15,0.15,0.43782,0.66799,0.23017,1,4,2,4
48,0.2806,1,2,2,1,2,0.25,0.25,0.43782,0.52949,0.091667,19,4,3,1
49,0.84427,1,1,1,2,1,0.15,0.15,0.42405,0.14805,0.276,16,2,2,4
50,0.80591,1,2,2,3,2,0.25,0.25,0.26894,0.42936,0.16042,19,3,3,4
51,0.42564,1,1,1,2,1,0.15,0.15,0.28655,0.14805,0.1385,7,2,2,1
52,0.33325,0,2,1,2,2,0.15,0.15,0.33869,0.26894,0.06975,3,3,2,1
53,0.57496,0,2,1,1,1,0.15,0.15,0.42936,0.26894,0.16042,8,3,2,4
54,0.25054,1,1,1,3,1,0.4,0.4,0.28655,0.14805,0.1385,20,2,4,1
55,0.30835,0,2,1,2,1,0.15,0.15,0.52949,0.43782,0.091667,8,4,2,1
56,0.7279,1,1,1,4,1,0.15,0.15,0.36161,0.26894,0.092667,4,3,2,1
57,0.36354,1,1,1,3,2,0.4,0.4,0.42405,0.14805,0.276,7,2,4,4
58,0.83724,0,1,2,3,2,0.15,0.15,0.14805,0.42405,0.276,12,2,2,4
59,0.42488,0,2,1,3,1,0.25,0.25,0.55241,0.43782,0.11458,10,4,3,1
60,0.24453,1,1,1,3,1,0.15,0.15,0.57532,0.43782,0.1375,3,4,2,1
61,0.43028,1,1,1,2,2,0.15,0.15,0.44696,0.14805,0.29892,10,2,2,4
62,0.31387,1,2,2,3,2,0.4,0.4,0.43782,0.57532,0.1375,14,4,4,1
63,0.4215,1,1,1,4,1,0.25,0.25,0.66799,0.43782,0.23017,2,4,3,4
64,0.30313,1,2,2,3,2,0.15,NaN,0.26894,NaN,0.092667,9,3,4,1
65,0.082826,1,1,1,3,2,0.25,NaN,0.075858,NaN,0.092667,3,3,4,1
66,0.30843,0,1,2,4,1,0.4,NaN,0.62246,NaN,0.11558,12,2,4,1
67,0.28008,1,1,1,2,1,0.25,NaN,0.075858,NaN,0.1375,19,4,4,1
68,0.42782,1,2,2,3,1,0.6,NaN,0.43782,NaN,0.23017,13,4,2,4
69,0.43744,1,1,1,2,1,0.6,NaN,0.14805,NaN,0.20725,11,4,4,4
70,0.39312,1,2,2,1,2,0.15,NaN,0.14805,NaN,0.20725,5,4,2,4
71,0.94071,0,1,2,3,2,0.4,0.4,0.46988,0.14805,0.29892,9,2,2,4
72,0.79044,0,2,1,3,1,0.1,NaN,0.26894,NaN,0.18333,13,3,2,4
