trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
30,0.73846,1,2,2,4,2,0.25,0.25,0.43782,0.52949,0.091667,5,4,3,4
31,0.95007,1,1,1,3,2,0.15,0.15,0.68056,0.32082,0.35974,14,3,2,4
32,0.94382,0,2,1,1,2,0.15,0.15,0.6927,0.2227,0.47,17,2,2,4
33,0.39552,1,1,1,4,2,0.25,0.25,0.68056,0.32082,0.35974,2,3,3,4
34,0.47712,1,2,2,3,1,0.25,0.25,0.32082,0.63892,0.3181,14,3,3,1
35,0.58474,1,1,1,3,1,0.4,0.4,0.7327,0.2227,0.51,6,2,4,4
36,0.29247,1,1,1,3,1,0.4,0.4,0.38336,0.2227,0.16066,6,2,4,1
37,0.82212,1,1,1,3,1,0.4,0.4,0.68056,0.32082,0.35974,13,3,4,4
38,0.44972,1,1,1,1,2,0.25,0.25,0.38336,0.2227,0.16066,5,2,3,1
39,0.52538,0,2,1,1,2,0.15,0.15,0.67251,0.43782,0.23468,6,4,2,1
40,0.831,1,2,2,3,2,0.15,0.15,0.43782,0.52949,0.091667,19,4,2,4
41,0.34661,1,1,1,4,1,0.25,0.25,0.7327,0.2227,0.51,19,2,3,4
42,0.30237,1,1,1,4,2,0.15,0.15,0.61241,0.32082,0.29159,14,3,2,1
43,0.47204,1,1,1,2,1,0.4,0.4,0.7327,0.2227,0.51,10,2,4,4
44,0.73966,1,1,1,2,1,0.25,0.25,0.64786,0.32082,0.32703,17,3,3,4
45,0.56535,0,2,1,1,1,0.15,0.15,0.68927,0.43782,0.25145,20,4,2,1
46,0.68094,1,2,2,1,1,0.4,0.4,0.2227,0.6927,0.47,15,2,4,4
47,0.30866,1,2,2,1,2,0.25,0.25,0.2227,0.6927,0.47,4,2,3,4
48,0.50228,0,1,2,1,1,0.15,0.15,0.2227,0.35659,0.13389,10,2,2,1
49,0.94592,0,2,1,2,1,0.15,0.15,0.43882,0.43782,0.001,19,4,2,4
50,0.31753,0,2,1,1,2,0.25,0.25,0.70603,0.43782,0.26821,15,4,3,1
51,0.28723,1,2,2,4,2,0.4,0.4,0.43782,0.7228,0.28497,16,4,4,1
52,0.34695,1,2,2,2,1,0.4,0.4,0.32082,0.61241,0.29159,1,3,4,1
53,0.26062,0,10,1,3,1,0.25,0.25,0.6927,0.2227,0.47,8,2,3,4
54,0.40015,0,2,1,2,1,0.4,0.4,0.61241,0.32082,0.29159,3,3,4,1
55,0.4998,1,1,1,2,2,0.25,0.25,0.38336,0.2227,0.16066,18,2,3,1
56,0.34949,1,1,1,3,1,0.4,0.4,0.53049,0.43782,0.092667,16,4,4,4
57,1.2171,0,2,1,1,2,0.15,0.15,0.64786,0.32082,0.32703,16,3,2,4
58,0.4208,1,2,2,3,2,0.15,0.15,0.2227,0.38336,0.16066,1,2,2,1
59,0.30251,1,1,1,2,1,0.25,0.25,0.63892,0.32082,0.3181,19,3,3,1
60,1.0741,1,2,2,3,1,0.25,0.25,0.32082,0.68056,0.35974,19,3,3,4
61,0.65382,0,1,2,2,1,0.25,0.25,0.2227,0.38336,0.16066,2,2,3,1
62,0.51148,1,1,1,1,1,0.25,0.25,0.63892,0.32082,0.3181,14,3,3,1
63,0.34693,1,2,2,2,2,0.15,0.15,0.2227,0.6927,0.47,17,2,2,4
64,0.35678,1,1,1,3,2,0.1,NaN,0.2227,NaN,0.35974,3,3,4,4
65,0.37638,0,2,1,2,2,0.15,NaN,0.32082,NaN,0.18744,10,2,4,1
66,1.1721,1,1,1,2,1,0.4,0.4,0.43782,0.71282,0.35974,9,3,2,4
67,1.1257,0,2,1,1,1,0.6,NaN,0.56218,NaN,0.32703,16,3,4,4
68,0.72151,0,1,2,3,1,0.15,NaN,0.43782,NaN,0.092667,12,4,3,4
69,0.48502,1,2,2,2,2,0.15,0.15,0.2227,0.7327,0.28497,8,4,2,1
70,1.0947,0,1,2,3,1,0.1,NaN,0.56218,NaN,0.1385,1,4,2,4
71,0.67444,0,2,1,3,1,0.25,NaN,0.2227,NaN,0.21422,9,2,2,1
72,0.52596,1,2,2,4,2,0.25,NaN,0.14805,NaN,0.28497,14,4,3,1
