trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
54,0.2912,0,2,1,3,1,0.15,0.15,0.40744,0.26894,0.1385,3,3,2,1
55,0.23076,1,1,1,1,2,0.15,0.15,0.62116,0.43782,0.18333,5,4,2,1
56,0.26654,1,2,2,2,2,0.4,0.4,0.26894,0.45327,0.18433,3,3,4,1
57,0.28415,1,1,1,1,1,0.15,0.15,0.45327,0.26894,0.18433,5,3,2,1
58,1.2317,0,2,1,3,2,0.25,0.25,0.46988,0.14805,0.32183,18,2,3,4
59,0.40141,1,1,1,4,1,0.4,0.4,0.40644,0.26894,0.1375,17,3,4,4
60,0.81312,0,1,2,4,1,0.25,0.25,0.43782,0.62216,0.18433,11,4,3,4
61,1.0487,0,1,2,3,1,0.25,0.25,0.43782,0.64507,0.20725,3,4,3,4
62,0.21843,1,2,2,4,1,0.15,0.15,0.43782,0.62116,0.18333,2,4,2,1
63,0.31801,1,2,2,3,2,0.25,0.25,0.26894,0.45327,0.18433,15,3,3,1
64,0.30571,1,2,2,1,1,0.25,NaN,0.62246,NaN,0.1385,11,3,4,1
65,0.31543,1,2,2,3,2,0.6,NaN,0.43782,NaN,0.23017,16,4,2,4
66,0.99902,0,1,2,3,1,0.1,NaN,0.26894,NaN,0.36767,15,2,3,4
67,0.95472,1,2,2,3,1,0.25,NaN,0.62246,NaN,0.091667,15,3,3,4
68,0.43637,1,2,2,3,1,0.6,NaN,0.26894,NaN,0.23017,13,4,3,4
69,0.39203,1,1,1,2,1,0.1,NaN,0.14805,NaN,0.091667,19,3,3,4
70,0.40967,1,1,1,1,2,0.4,NaN,0.075858,NaN,0.4135,7,2,2,4
71,0.32528,1,1,1,1,2,0.6,NaN,0.26894,NaN,0.18433,11,2,3,1
72,0.34504,1,2,2,2,1,0.25,NaN,0.14805,NaN,0.4135,17,2,4,4
