trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
29,0.49978,1,2,2,2,1,0.25,0.61667,0.43782,0.43782,0.36667,1,3,4,1
30,0.66155,1,2,2,2,1,0.4,0.76667,0.43782,0.43782,0.36667,8,4,4,1
31,0.37719,1,1,1,1,1,0.76667,0.4,0.26894,0.26894,0.36667,10,4,3,4
32,0.35686,1,1,1,1,1,0.33333,0.15,0.14805,0.14805,0.18333,2,2,2,4
33,0.27049,1,2,2,4,1,0.15,0.51667,0.26894,0.26894,0.36667,19,2,3,1
34,0.31413,1,2,2,3,1,0.4,0.76667,0.26894,0.26894,0.36667,7,4,3,1
35,0.28555,1,1,1,3,2,0.43333,0.25,0.14805,0.14805,0.18333,12,3,2,1
36,0.68753,1,1,1,3,1,0.76667,0.4,0.43782,0.43782,0.36667,4,4,4,1
37,0.79512,1,2,2,2,2,0.15,0.33333,0.26894,0.26894,0.18333,5,2,3,4
38,0.4048,1,2,2,2,2,0.25,0.43333,0.26894,0.26894,0.18333,14,3,3,1
39,0.45648,1,2,2,4,2,0.15,0.51667,0.14805,0.14805,0.36667,3,2,2,1
40,0.32413,1,1,1,3,1,0.43333,0.25,0.14805,0.14805,0.18333,10,3,2,1
41,0.86177,0,2,1,1,2,0.151,0.15,0.26894,0.26894,0.001,9,2,3,4
42,0.33737,1,2,2,2,2,0.25,0.61667,0.43782,0.43782,0.36667,8,3,4,4
43,0.38912,1,2,2,1,1,0.4,0.58333,0.14805,0.14805,0.18333,8,4,2,1
44,0.83081,1,2,2,3,2,0.4,0.58333,0.43782,0.43782,0.18333,11,4,4,4
45,0.35436,1,1,1,3,2,0.61667,0.25,0.14805,0.14805,0.36667,1,3,2,4
46,0.26999,1,2,2,3,1,0.4,0.58333,0.26894,0.26894,0.18333,1,4,3,1
47,0.87968,0,1,2,3,1,0.4,0.58333,0.14805,0.14805,0.18333,5,4,2,4
48,0.36334,1,2,2,3,2,0.4,0.58333,0.14805,0.14805,0.18333,6,4,2,1
49,0.27696,1,1,1,1,1,0.33333,0.15,0.43782,0.43782,0.18333,10,2,4,1
50,0.30471,1,1,1,3,2,0.33333,0.15,0.43782,0.43782,0.18333,15,2,4,1
51,0.46032,1,1,1,4,2,0.43333,0.25,0.26894,0.26894,0.18333,7,3,3,4
52,0.25399,1,1,1,2,1,0.33333,0.15,0.14805,0.14805,0.18333,12,2,2,1
53,0.34563,1,2,2,1,1,0.25,0.251,0.26894,0.26894,0.001,5,3,3,1
54,0.40529,1,1,1,3,2,0.33433,0.15,0.43782,0.43782,0.18433,5,2,4,4
55,0.55066,1,2,2,2,1,0.15,0.33433,0.26894,0.26894,0.18433,13,2,3,4
56,0.33058,1,2,2,3,2,0.25,0.43333,0.43782,0.43782,0.18333,15,3,4,4
57,0.26022,1,2,2,3,2,0.4,0.76667,0.26894,0.26894,0.36667,14,4,3,4
58,0.46397,1,1,1,4,1,0.251,0.25,0.26894,0.26894,0.001,18,3,3,1
59,0.33156,1,2,2,1,1,0.15,0.151,0.26894,0.26894,0.001,9,2,3,1
60,0.30116,1,2,2,1,1,0.4,0.76667,0.14805,0.14805,0.36667,14,4,2,4
61,0.28886,1,1,1,2,2,0.76667,0.4,0.26894,0.26894,0.36667,1,4,3,4
62,0.28458,1,1,1,1,1,0.43333,0.25,0.43782,0.43782,0.18333,17,3,4,4
63,0.29423,0,1,2,1,2,0.15,0.151,0.14805,0.14805,0.001,12,2,2,1
64,0.81788,0,2,1,2,2,0.6,NaN,0.26894,NaN,0.001,20,3,2,4
65,0.24551,0,1,2,1,1,0.6,NaN,0.43782,NaN,0.001,20,4,2,1
66,0.38316,1,2,2,4,2,0.15,NaN,0.62246,NaN,0.18433,10,3,2,4
67,0.4108,0,1,2,2,2,0.15,NaN,0.26894,NaN,0.18433,13,4,3,1
68,0.42844,0,2,1,4,2,0.6,NaN,0.43782,NaN,0.001,18,3,4,1
69,0.29608,1,2,2,4,2,0.1,NaN,0.26894,NaN,0.276,6,4,3,1
70,0.4038,1,1,1,4,2,0.15,NaN,0.26894,NaN,0.275,19,4,4,4
71,0.29342,1,1,1,1,2,0.25,NaN,0.62246,NaN,0.18433,1,2,3,1
72,0.72118,1,2,2,3,2,0.6,NaN,0.43782,NaN,0.18433,16,3,3,4
