trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
54,0.25704,1,2,2,4,1,0.25,0.25,0.43782,0.66799,0.23017,6,4,3,4
55,0.3247,1,2,2,4,2,0.25,0.25,0.43782,0.62116,0.18333,6,4,3,1
56,0.39832,1,2,2,3,1,0.25,0.25,0.14805,0.33238,0.18433,7,2,3,1
57,0.234,0,2,1,4,2,0.15,0.15,0.36161,0.26894,0.092667,4,3,2,1
58,0.46967,1,2,2,4,1,0.25,0.25,0.43782,0.62216,0.18433,13,4,3,4
59,0.28737,1,1,1,4,2,0.25,0.25,0.45327,0.26894,0.18433,15,3,3,1
60,0.69095,1,2,2,3,1,0.15,0.15,0.26894,0.45227,0.18333,12,3,2,4
61,0.54072,1,1,1,2,2,0.15,0.15,0.45227,0.26894,0.18333,1,3,2,4
62,0.93642,1,2,2,1,1,0.4,0.4,0.43782,0.62216,0.18433,10,4,4,4
63,0.292,1,2,2,4,1,0.15,0.15,0.43782,0.62116,0.18333,12,4,2,1
64,0.26965,1,1,1,2,2,0.25,NaN,0.62246,NaN,0.1375,14,4,3,1
65,0.32134,0,1,2,2,2,0.4,0.4,0.26894,0.72727,0.18433,5,3,3,1
66,0.33297,1,1,1,3,1,0.1,NaN,0.14805,NaN,0.36767,4,2,4,4
67,0.7026,1,2,2,3,2,0.15,0.15,0.43782,0.71282,0.091667,16,3,4,4
68,0.34629,1,1,1,2,2,0.1,NaN,0.62246,NaN,0.092667,16,2,2,1
69,0.32593,1,2,2,4,1,0.25,NaN,0.26894,NaN,0.36767,18,2,3,4
70,1.0155,1,2,2,2,1,0.6,NaN,0.26894,NaN,0.1375,11,4,4,1
71,0.93916,0,2,1,4,2,0.25,NaN,0.43782,NaN,0.091667,20,3,3,4
72,0.29286,1,1,1,2,1,0.4,NaN,0.075858,NaN,0.092667,4,2,3,1
