trial,RT,correct,response,interval,tPos,tGen,tCon1,tCon2,tNoi1,tNoi2,dPed,img,ped,pedRand,cues
47,0.51209,1,2,2,4,1,0.4,0.4,0.43782,0.71441,0.27659,14,4,4,1
48,0.99572,1,2,2,1,2,0.4,0.4,0.43782,0.71441,0.27659,12,4,4,1
49,0.77332,1,2,2,1,1,0.25,0.25,0.32082,0.64786,0.32703,10,3,3,4
50,0.85699,0,2,1,3,1,0.4,0.4,0.7327,0.2227,0.51,3,2,4,4
51,0.97275,1,1,1,3,2,0.25,0.25,0.7527,0.2227,0.53,9,2,3,4
52,0.82232,1,2,2,4,2,0.15,0.15,0.32082,0.6315,0.31068,14,3,2,4
53,0.76993,1,2,2,2,2,0.15,0.15,0.43782,0.66799,0.23017,2,4,2,4
54,0.38159,1,1,1,3,2,0.4,0.4,0.54403,0.2227,0.32133,9,2,4,1
55,0.4473,1,2,2,3,1,0.4,0.4,0.2227,0.7527,0.53,19,2,4,4
56,0.86702,1,2,2,4,1,0.15,0.15,0.43782,0.66799,0.23017,2,4,2,4
57,NaN,0,NaN,1,4,1,0.15,0.15,0.58591,0.32082,0.26508,14,3,2,1
58,0.47231,1,1,1,1,2,0.4,0.4,0.66799,0.43782,0.23017,3,4,4,4
59,0.33991,1,1,1,2,2,0.25,0.25,0.71441,0.43782,0.27659,5,4,3,1
60,0.38958,1,2,2,4,1,0.4,0.4,0.2227,0.7527,0.53,2,2,4,4
61,0.3453,0,1,2,4,1,0.15,0.15,0.2227,0.54403,0.32133,5,2,2,1
62,0.31693,1,1,1,4,2,0.25,0.25,0.5708,0.2227,0.3481,20,2,3,1
63,1.0626,1,1,1,3,1,0.15,0.15,0.70603,0.43782,0.26821,7,4,2,1
64,0.41013,0,2,1,4,1,0.1,NaN,0.56218,NaN,0.26508,7,3,4,1
65,0.81347,0,1,2,3,2,0.6,NaN,0.56218,NaN,0.31068,11,3,2,4
66,0.56756,0,2,1,3,1,0.1,NaN,0.14805,NaN,0.3481,12,2,2,1
67,0.3551,1,1,1,1,2,0.6,NaN,0.14805,NaN,0.26821,18,4,4,1
68,0.34087,1,1,1,3,1,0.15,NaN,0.56218,NaN,0.37488,8,2,3,1
69,0.37655,1,1,1,3,1,0.15,NaN,0.56218,NaN,0.51,6,2,2,4
70,1.0681,0,2,1,4,1,0.4,NaN,0.2227,NaN,0.51,3,2,3,4
71,0.34183,1,1,1,3,2,0.1,NaN,0.2227,NaN,0.29159,16,3,2,1
72,0.40151,1,1,1,2,1,0.4,NaN,0.14805,NaN,0.18433,1,4,3,4
